"ID" "sec" "frame" "pos_y" "pos_x" "y2" "x2" "dY" "absdY" "dv" "absdR" "size" "cat" "gp" "cond" "pck" "expe" "plong" "day"
"45100" 21 44 439.25 266.547818808772 82.3269653672165 281.866869813871 83.0357429950494 -14.0133937312305 122.521955921355 2.93251252071749 118.91957007912 444.125 1 "Sti" "CT" 1 12 35 NA
"46100" 21 45 450.833333333333 392.58091300498 92.0010416123955 380.595862401333 88.7277926227646 -6.99068455911728 61.120979103258 -11.3944978123439 60.3921590543922 378.583333333333 1 "Sti" "CT" 1 12 35 NA
"47100" 21 46 460 401.671976756291 84.0551832273953 402.009344717807 83.5514016522901 -0.322646510033004 2.84409873753305 -4.3420145356356 2.45938542987898 337.272727272727 1 "Sti" "CT" 1 12 35 NA
"48100" 21 47 470 404.044669611921 81.6238871057141 403.313173501164 80.1411070886183 0.160701636590987 2.59337529957634 -0.706739076782128 4.20454584948544 355.944444444444 1 "Sti" "CT" 1 12 35 NA
"32712" 21 340 3400 185.424607292626 41.1294180343502 191.590151775004 42.5518451056443 -6.57650135366264 57.4996909688224 7.60755758081612 61.7354206011665 333.409090909091 2 "Sti" "CT" 1 12 35 NA
"32812" 21 341 3409 257.888522894974 66.6332649087118 268.0129876692 67.2217930469703 -9.14855850375714 79.987710560306 3.52303574439219 81.6965824891924 438.285714285714 2 "Sti" "CT" 1 12 35 NA
"32912" 21 342 3420.4 365.47069423275 83.426367224532 363.192706477609 82.8081015584331 -10.0155091829403 87.567636946314 -9.13896219244947 87.8074663417438 421.5 2 "Sti" "CT" 1 12 35 NA
"33012" 21 343 3430 397.262180474201 77.7697813303985 397.503857647364 77.1170075409303 -0.798127166970113 6.97818839937509 -2.54238190976571 4.30161354452838 421.444444444444 2 "Sti" "CT" 1 12 35 NA
"33112" 21 344 3440 403.121592622876 60.7406064297509 402.754758851817 60.7835152870241 -0.445956180536256 4.64784190170172 -0.567454266827895 2.80635049774162 317.454545454545 2 "Sti" "CT" 1 12 35 NA
"33212" 21 345 3450 402.969192547497 56.2606991827343 402.30274246625 54.8796911017761 0.339812260921266 2.9710478170141 -0.702952855218427 3.70668213635287 356.222222222222 2 "Sti" "CT" 1 12 35 NA
"33312" 21 346 3460 395.798460660056 46.2761928413832 396.914001445487 47.2379229092748 0.257410418673162 8.03429779139913 1.32825686304068 8.63259922640191 380.5 2 "Sti" "CT" 1 12 35 NA
"33412" 21 347 3470 401.829685706767 48.8815121601376 401.162881519744 46.986911691688 -0.395003204145116 3.98488360738327 -0.807763840680764 4.45900938137157 339.777777777778 2 "Sti" "CT" 1 12 35 NA
"62712" 21 641 6411 256.149722810664 88.6787595270663 260.460176408425 88.9614505932042 2.91449990572041 25.4820663595323 1.6871867233873 23.7927502429276 458.5 3 "Sti" "CT" 1 12 35 NA
"62812" 21 642 6418.57142857143 228.493555129935 89.6290223916005 214.692474732871 88.6350296044582 8.02024929396591 70.1226733024425 -6.84577454559141 65.8378867405189 453.857142857143 3 "Sti" "CT" 1 12 35 NA
"62912" 21 643 6429.83333333333 135.082262286937 82.5120898583696 133.880667392512 85.3337717556812 8.79073817359803 76.8592145257006 3.33831652276264 65.6026366348736 461.833333333333 3 "Sti" "CT" 1 12 35 NA
"63012" 21 644 6442 79.8772419724264 90.3152344717815 83.0920441228263 85.8935646626881 3.46798421541667 30.3212924239963 6.6894092353515 22.2634278135355 460.2 3 "Sti" "CT" 1 12 35 NA
"63112" 21 645 6448.5 63.7502482176395 89.0127602518907 73.0317907459064 82.3502928385689 0.154775460380781 1.35323337788043 2.72310247166298 3.40555813568919 482 3 "Sti" "CT" 1 12 35 NA
"63212" 21 646 6459 71.858984736532 73.3357618770106 73.1748693021495 77.7842358222965 -0.155006533061519 2.63400614867182 1.50323741734283 3.1185788633737 440.833333333333 3 "Sti" "CT" 1 12 35 NA
"63312" 21 647 6470 80.2027909404872 74.1185544284118 80.4292862496333 80.090116789079 -1.02599304822672 8.9704662154963 -0.686002987755685 13.3196591424795 457.416666666667 3 "Sti" "CT" 1 12 35 NA
"92612" 21 940 9400 36.5744796184053 74.077449220073 36.3575757487474 74.6192252814737 0.291698522682488 2.55037960282088 -0.0233462176650576 7.3559708702163 448.772727272727 4 "Sti" "CT" 1 12 35 NA
"92712" 21 941 9409.875 34.4515523416139 87.1487070440238 37.3825201725111 86.9155651941053 -1.04480598390384 10.5340706531648 4.12527788418061 13.0930489833438 442.0625 4 "Sti" "CT" 1 12 35 NA
"92812" 21 942 9423.33333333333 46.4205521921208 90.5073785014961 57.5093231246852 88.455892793011 -2.29682109859638 20.0815747276341 2.83072739831338 7.49387917107019 435.833333333333 4 "Sti" "CT" 1 12 35 NA
"92912" 21 943 9430.8 87.9279711629997 82.2155953342891 86.9040218187913 81.4726428299605 -4.25073980692465 37.1650840079151 0.748068339539586 19.5696537473774 477.9 4 "Sti" "CT" 1 12 35 NA
"93012" 21 944 9439.5 128.341153919867 76.4481328243188 134.149948562323 80.1248627800496 -6.5287185497928 57.0819161812282 -0.138169242764178 52.9161390662602 458.9375 4 "Sti" "CT" 1 12 35 NA
"93112" 21 945 9450 193.051171610196 90.1559273252597 195.793665116575 89.2121771225218 -7.45917041775797 65.2170463959532 -0.0917327442971327 60.2249635365411 428.277777777778 4 "Sti" "CT" 1 12 35 NA
"93212" 21 946 9460 253.91581530997 89.5488664555171 254.738733289433 88.720966376262 -5.71476810492004 49.9653816399475 -3.78292217917516 46.4921441357398 423.454545454545 4 "Sti" "CT" 1 12 35 NA
"93312" 21 947 9470 292.113885554129 89.2733690569918 295.182283258482 90.1078971031351 -4.55373800210014 39.8142589490863 0.0319330928057866 39.8890741109085 332.277777777778 4 "Sti" "CT" 1 12 35 NA
"121910" 21 1240 12400 41.7109841215637 39.2223940731471 41.7475646942626 39.211047966476 -0.028851470238072 0.303103345020091 -0.0777553427126563 0.401839809286052 452.409090909091 5 "Sti" "CT" 1 12 35 NA
"122010" 21 1241 12410 41.3655761272902 38.7926722864647 42.451887064806 38.8959300529138 -0.377753177732736 4.17187123348526 1.45832485152069 3.74948137039416 405.611111111111 5 "Sti" "CT" 1 12 35 NA
"122110" 21 1242 12420 79.1483711344284 38.0676747305821 87.1060274687962 40.4070250910401 -10.7700852922454 94.16504957717 10.1636200804919 88.5340348829977 296.772727272727 5 "Sti" "CT" 1 12 35 NA
"122210" 21 1243 12430 192.842574510668 72.3836716573905 196.704692978757 74.8818553848454 -11.1504096163506 97.4903026149115 -2.62790323043556 106.634143808997 280.777777777778 5 "Sti" "CT" 1 12 35 NA
"122310" 21 1244 12440 269.323514691873 104.280569045501 270.559059176484 102.725332073755 -6.46164414761097 56.4954710198924 -5.15351260344815 56.6727790672737 270.545454545455 5 "Sti" "CT" 1 12 35 NA
"122410" 21 1245 12450 308.067311336508 102.651932227322 311.694331280995 102.153351492211 -4.09627133063696 35.8145346544932 1.82266531149349 32.8324487217494 220.055555555556 5 "Sti" "CT" 1 12 35 NA
"122510" 21 1246 12460 368.024641893986 98.5928155246659 367.426057162494 98.4226637652387 -6.61623239471606 57.8470675539681 -4.26670819770646 54.3698028864985 393.681818181818 5 "Sti" "CT" 1 12 35 NA
"122610" 21 1247 12470 391.658329695974 94.7384818374552 391.537968127597 95.3711035570308 -0.821209362078108 7.18000073304893 -1.03211426241313 7.37656422773364 383.388888888889 5 "Sti" "CT" 1 12 35 NA
"151310" 21 1540 15400 14.828222732022 57.0600253341494 14.4646416196957 56.9833018113698 -0.130457504346963 2.73139374719424 -0.549279090908174 1.11919798884593 437.909090909091 6 "Sti" "CT" 1 12 35 NA
"151410" 21 1541 15410 14.2266966953949 56.5565398906329 21.2437257665955 56.2888353275902 -3.21373350833175 31.2028685954525 10.2922004246693 11.1985772603854 425.555555555556 6 "Sti" "CT" 1 12 35 NA
"151510" 21 1542 15419.5 105.821402845646 54.9791095817811 118.612461673057 59.4380927817469 -16.362133400562 143.057465288743 9.81526246132449 128.106351076965 446.125 6 "Sti" "CT" 1 12 35 NA
"151610" 21 1543 15428.5 238.6046052203 80.3456393812673 248.687047364354 76.8165273587172 -11.7552604574175 102.778636726515 -5.97475694218164 101.856969825682 463.25 6 "Sti" "CT" 1 12 35 NA
"151710" 21 1544 15440.8 330.830134820998 78.2596969885985 321.550222362625 77.4071159348789 -5.99061419731906 52.377160215659 -5.36327006211661 49.8171673261614 478.2 6 "Sti" "CT" 1 12 35 NA
"151810" 21 1545 15450 356.171659996669 65.4544327387855 359.329981161266 63.5097179150693 -3.77799452422598 33.031775703036 -5.50819109680958 28.2915068460464 388.611111111111 6 "Sti" "CT" 1 12 35 NA
"151910" 21 1546 15460.3 384.114230418922 46.547646799866 382.12917899025 46.6928896462117 -1.06522083925761 12.9561572280578 -3.24235686204997 11.9478428669099 442.55 6 "Sti" "CT" 1 12 35 NA
"152010" 21 1547 15470 383.866723822163 49.9327415844269 385.087189780003 49.6424921229564 -0.714681069965731 6.52638668656482 1.81611616646649 6.82257196560005 387.555555555556 6 "Sti" "CT" 1 12 35 NA
"181310" 21 1840 18400 163.783527285481 89.08623548191 164.14010925503 90.703154734512 -0.47965080248169 5.28879944222248 -0.830581287697754 8.64960214957631 436.090909090909 7 "Sti" "CT" 1 12 35 NA
"181410" 21 1841 18410 161.908583239393 97.6152592264237 159.102543821987 97.1608913451961 1.84697258432987 16.1484575332306 -1.9426067447765 13.4371314030301 357.388888888889 7 "Sti" "CT" 1 12 35 NA
"181510" 21 1842 18420 138.783844798923 101.640861931734 139.307414048774 101.954828055987 1.98964048655862 17.3958320638775 1.52800173510136 8.70613368981023 337.363636363636 7 "Sti" "CT" 1 12 35 NA
"181610" 21 1843 18430 129.378952125752 104.765776349426 128.922147373391 104.623798219023 0.683253880042481 6.71892728595699 -0.568496555785998 6.53096054129682 242.277777777778 7 "Sti" "CT" 1 12 35 NA
"181710" 21 1844 18440 110.612950115527 104.927910991851 109.49738911671 104.942142476105 3.3787683130184 29.5412596160432 -0.242930705319452 19.6259410728832 241.909090909091 7 "Sti" "CT" 1 12 35 NA
"181810" 21 1845 18450 91.825586386641 105.77758223316 91.441246146389 105.478712888918 1.04420236224027 9.12967395715522 0.645407058978122 7.14135619430425 291.111111111111 7 "Sti" "CT" 1 12 35 NA
"181910" 21 1846 18460 80.1188176476075 104.562742681037 80.2058623894811 104.369393076219 1.25752635399639 11.8708868085972 1.34462489020899 7.60605684820683 301.590909090909 7 "Sti" "CT" 1 12 35 NA
"182010" 21 1847 18470 82.1258266824137 100.78505068835 81.7556385302714 101.211928017773 -0.658848464980194 8.15806800157942 -1.13775875022141 2.09950659632841 244.666666666667 7 "Sti" "CT" 1 12 35 NA
"209212" 21 2140 21400 402.382201618554 47.6828553055809 402.25177046547 47.2713622526495 0.177948575078365 1.55584064004637 -0.361139554853708 1.69101384942371 167.363636363636 8 "Sti" "CT" 1 12 35 NA
"209312" 21 2141 21410 397.257732979042 39.9421051669709 396.352709960162 39.9846946559232 1.05445202942222 9.21928888518488 -0.187387341417946 10.0426406176584 277.611111111111 8 "Sti" "CT" 1 12 35 NA
"209412" 21 2142 21420 395.078287430989 42.6839857575879 395.307381261656 42.7602434420452 -0.571376136196713 6.10340209560212 0.0823778734146003 6.96659747047534 338.272727272727 8 "Sti" "CT" 1 12 35 NA
"209512" 21 2143 21429 394.166954046456 49.4427398273072 395.028043389835 49.2569969846387 0.319491274622281 2.79337729441585 0.22606763769187 3.08277590151755 454.166666666667 8 "Sti" "CT" 1 12 35 NA
"209612" 21 2144 21440 394.181442182974 39.9065671712308 394.420453455348 39.981445907059 -0.20400821558436 2.94309535198943 1.02628329717288 3.63072054943495 307.409090909091 8 "Sti" "CT" 1 12 35 NA
"209712" 21 2145 21449.75 400.043489573297 44.3132686629657 399.797517910157 44.9089567408124 -0.703795689696651 6.15342907824521 -0.140938976243035 7.37570095491958 338.4375 8 "Sti" "CT" 1 12 35 NA
"209812" 21 2146 21460.5 403.205445705492 46.3886280859417 403.350958675299 45.8794930694782 -0.183945679187939 2.01836405852146 -0.878973914130825 1.30061834715389 269.25 8 "Sti" "CT" 1 12 35 NA
"209912" 21 2147 21470 403.514175614589 41.6583113915605 403.513467416373 41.7196358249391 0.0460860362622334 0.605748591533256 0.306449252199286 0.683834779075426 176.388888888889 8 "Sti" "CT" 1 12 35 NA
"237411" 21 2440 24400 38.208544243003 40.9230773802809 38.541784748272 41.1777988834742 -0.234288147565944 2.08076656444902 0.585795665094132 2.53653737190766 454.363636363636 9 "Sti" "CT" 1 12 35 NA
"237511" 21 2441 24410 43.2437395573632 38.5374504183133 42.5294478352994 40.5707479842287 -0.346733201764397 4.72129316661852 -1.11269611251925 6.57669567568156 336.833333333333 9 "Sti" "CT" 1 12 35 NA
"237611...1484" 21 2442 24419.875 40.8003287696898 70.2300396816283 45.7927965671771 69.7449402974659 -1.28460829910023 13.6852400061664 4.1057480971301 38.121063649574 408.25 9 "Sti" "CT" 1 12 35 NA
"237712" 21 2443 24430.4285714286 67.4571432855458 89.5964163763377 62.8919314651187 91.2296419907177 -1.32617134005818 12.4959411581008 -3.87296485169762 13.43862414696 427.214285714286 9 "Sti" "CT" 1 12 35 NA
"237812" 21 2444 24440.7777777778 57.4858957213372 92.8459548028538 60.3415189324347 92.8031943640163 0.291210786635275 13.9943233326726 3.39045560935762 9.06975752674781 393.777777777778 9 "Sti" "CT" 1 12 35 NA
"237912" 21 2445 24450 94.8919522061004 96.5162670253795 100.350039404481 95.324322598568 -8.37444411660386 73.2194707862743 6.40864134880935 54.0980952832854 279.555555555556 9 "Sti" "CT" 1 12 35 NA
"238012" 21 2446 24459.8 179.291482377447 70.584206205373 182.790231667379 68.1005434326232 -9.27363653920649 81.0812933026436 -3.13855833288966 56.7585903857863 355.9 9 "Sti" "CT" 1 12 35 NA
"238112" 21 2447 24469.75 243.337456462195 44.127602505757 247.407610948363 44.9547025866465 -6.05930594888309 52.9777461920975 0.687639309840705 52.1730231733916 435.375 9 "Sti" "CT" 1 12 35 NA
"266311" 21 2740 27400 147.420539017579 96.5673192500131 151.207063757024 96.2247982227891 -5.8632729277565 51.2637895564487 2.55185270127251 43.449050789277 290.090909090909 10 "Sti" "CT" 1 12 35 NA
"266411" 21 2741 27409.1428571429 202.811852485103 97.9028174873304 210.244932695996 95.6056140782232 -6.7492948398243 59.0104596163781 1.66758027778894 51.7263909791073 279 10 "Sti" "CT" 1 12 35 NA
"266511" 21 2742 27420.5 273.233755576026 67.8605367762631 271.150563334553 66.3297987792209 -5.66537139332759 49.5334961283814 -6.32839462278804 36.0222394751142 335.7 10 "Sti" "CT" 1 12 35 NA
"266611" 21 2743 27430 291.172787758301 40.1581270068115 290.882953836283 40.2036188983845 -0.722258377720586 6.36597186278658 -0.338498834137511 5.38955028606381 335.777777777778 10 "Sti" "CT" 1 12 35 NA
"266711" 21 2744 27439.6 307.448018907102 39.1846383911096 311.175736262739 38.5298977608713 -4.34121702401761 37.9561447471738 2.82783949028885 37.5000991713216 343 10 "Sti" "CT" 1 12 35 NA
"266811" 21 2745 27450 347.389223372772 36.0594464533487 347.273986555485 37.1593304057554 -2.90453588266129 25.3949488762543 -2.71104406968709 25.3600465613026 251.5 10 "Sti" "CT" 1 12 35 NA
"266911" 21 2746 27460 363.626533166761 41.4319376668058 364.5693148118 42.2248289311291 -1.72516323231477 15.0834535559897 -0.374795887169512 15.9475782029302 394.409090909091 10 "Sti" "CT" 1 12 35 NA
"267011" 21 2747 27472 375.513149422756 49.795397883167 373.964718596792 48.9809799238128 -0.407436752738824 3.56230252408835 -0.600355881515782 3.94929249656667 480.25 10 "Sti" "CT" 1 12 35 NA
"29521" 24 40 400 10.3969469511528 415.312234890079 11.2683682662407 415.553647657582 0.0477867143689452 6.55983769627749 2.44227281560638 8.27693148734511 250.409090909091 1 "Sti" "CT" 1 12 24 NA
"29531" 24 41 410 15.5813380430517 410.920669780142 16.6277604261567 411.10930854052 -1.09106795318454 9.53942936530489 2.67303155838255 3.07111570985643 247.722222222222 1 "Sti" "CT" 1 12 24 NA
"29541" 24 42 419.6 44.7369965859467 407.011713971265 49.1259450047835 406.278237214969 -5.95849930486006 52.0963731690843 1.48456331872865 3.36975523850776 275.3 1 "Sti" "CT" 1 12 24 NA
"29551" 24 43 430 91.4552730548059 403.898523951022 90.3682597403949 404.189065584872 -2.51817675645025 22.0169323344123 -3.91812605629352 5.59288791229869 267.388888888889 1 "Sti" "CT" 1 12 24 NA
"29561" 24 44 440 105.791826556684 405.401648544285 108.864240321047 404.493420436776 -3.48798739962297 30.4961843381619 4.70145015397378 6.21711636943712 241.318181818182 1 "Sti" "CT" 1 12 24 NA
"29571" 24 45 450 153.559445908084 398.509051132641 154.293700194674 399.286831460228 -5.06785728158476 44.3093085357507 -1.5418909503861 11.6539708509626 226.333333333333 1 "Sti" "CT" 1 12 24 NA
"29581" 24 46 460 179.591619317947 398.498326026448 179.677939519441 398.740256373244 -1.38541812835698 12.1129929059872 -3.25493468017189 6.24053205485791 208 1 "Sti" "CT" 1 12 24 NA
"29591" 24 47 470 186.775758879557 401.10254502957 190.84160510641 402.85410291246 -2.18703253316936 19.1216709361678 3.62917350938702 14.9567273815592 303.222222222222 1 "Sti" "CT" 1 12 24 NA
"32402" 24 340 3400 37.5269642328671 436.251908369532 37.5225836845115 436.228956541599 0.0503903051683882 0.518540172325089 -0.108359353726549 0.787793411951611 373.727272727273 2 "Sti" "CT" 1 12 24 NA
"32413" 24 341 3409 38.505413913158 431.501299772389 41.8744079952689 433.430843761678 -1.3378151273642 11.6967901715729 3.34151972597385 6.73785400643004 322.928571428571 2 "Sti" "CT" 1 12 24 NA
"32422" 24 342 3420 77.417643243292 452.499191021668 78.3275990685194 453.06052945418 -5.55365921698365 48.5567738148288 -1.63107396592744 41.096194387438 323.409090909091 2 "Sti" "CT" 1 12 24 NA
"32432" 24 343 3430 100.039596218752 470.78127402556 99.9800461619371 469.800762543787 -0.376989395120697 4.4846705770403 -0.642987353376029 6.46534215332684 225.444444444444 2 "Sti" "CT" 1 12 24 NA
"32442" 24 344 3440 118.169246591161 462.202040198796 122.262688251983 462.050487209909 -5.60145078418381 48.9746252220051 5.44507073500593 12.3104372150697 284.5 2 "Sti" "CT" 1 12 24 NA
"32452" 24 345 3450 174.501814910393 462.723986161972 175.163680216168 462.047800146549 -4.6107799394069 40.3129882264056 -3.78933056647318 13.7445635189412 352.5 2 "Sti" "CT" 1 12 24 NA
"32462" 24 346 3460 204.020220263029 459.608526594457 205.652220154149 459.684859961087 -3.22473910451416 28.1945508703309 -0.239674694082396 11.8734992820013 336.363636363636 2 "Sti" "CT" 1 12 24 NA
"32472" 24 347 3470 232.586017589109 453.611257461605 235.246842512952 455.551244716727 -3.96928661754554 34.7042814411407 2.66940580587226 11.6191321499587 344.722222222222 2 "Sti" "CT" 1 12 24 NA
"35402" 24 640 6400 36.4569237345628 472.759233911678 36.4441204178569 472.743898428281 0.0623531487156813 0.649659922705112 -0.109058440228374 0.235291529794438 367.681818181818 3 "Sti" "CT" 1 12 24 NA
"35413" 24 641 6410 38.5425218926815 470.366511503842 43.2308039600955 466.921477066023 -2.51153190150998 22.0733603367076 5.90018320168354 14.2158906840245 344.277777777778 3 "Sti" "CT" 1 12 24 NA
"35422" 24 642 6420 96.5205773226552 430.800931463041 99.5087617873767 431.241981673573 -8.47113817066625 74.0648865975268 0.485311801463865 24.8802955251873 368.5 3 "Sti" "CT" 1 12 24 NA
"35432" 24 643 6429.875 155.736620514273 424.992894690189 156.101671880543 426.272021135404 -4.62896316182249 40.4719678439087 -1.27331065307948 28.3253852265888 369.3125 3 "Sti" "CT" 1 12 24 NA
