"ID" "sec" "frame" "pos_y" "pos_x" "dY" "absdY" "dv" "absdR" "size" "cat" "gp" "cond"
"1349" 1 1348 13480 176.216023470853 37.2685307675506 14.1558660109802 14.1558660109802 -0.565614945847585 13.8801422061602 265.5 4 "ITI" "GC"
"1350" 1 1349 13490 160.99487860349 37.0726303885557 15.5411938098989 15.5411938098989 -0.234541183839355 15.2139885237679 272.222222222222 4 "ITI" "GC"
"1351" 1 1350 13500 142.514269294473 36.7124059832153 19.8376506544466 19.8376506544466 0.15331630761014 19.1284235248166 277.545454545455 4 "ITI" "GC"
"1352" 1 1351 13510 125.495016742282 37.6361462812539 15.626920447242 15.626920447242 -0.291059790024335 14.9093955440499 264.111111111111 4 "ITI" "GC"
"1353" 1 1352 13520 107.220724594176 37.2183283630083 20.4731588351226 20.4731588351226 -0.0826950216925724 19.4991731431905 261.545454545455 4 "ITI" "GC"
"1354" 1 1353 13530 88.4353399518143 36.2294900475688 16.8768480853643 16.8768480853643 0.14283911377315 16.0257588878149 265.722222222222 4 "ITI" "GC"
"1355" 1 1354 13540 70.1207383166231 35.3083005124131 19.9791552582192 19.9791552582192 0.0373467622432457 18.447626712863 262.863636363636 4 "ITI" "GC"
"1356" 1 1355 13550 52.0931165227779 33.5904946033866 15.4211630046824 15.4211630046824 0.224354908383091 13.980573538019 243.888888888889 4 "ITI" "GC"
"1357" 1 1356 13560 36.524920140426 31.6232949672726 15.1842290348163 15.1842290348163 0.351929889407145 12.5857939482641 203.409090909091 4 "ITI" "GC"
"1358" 1 1357 13570 24.7226708918368 30.3926978833617 7.60335939242153 7.60335939242153 0.739300739790373 5.58751461453453 200.555555555556 4 "ITI" "GC"
"1359" 1 1358 13580 21.6489295035954 29.7066606755533 -1.0462331854003 1.96699346629793 0.759373696122299 1.8976997148343 197.545454545455 4 "ITI" "GC"
"1360" 1 1359 13590 24.1421794628256 30.174681117958 -2.57943134945981 2.57943134945981 -0.0162811829474308 1.54231708533461 210.111111111111 4 "ITI" "GC"
"1361" 1 1360 13600 26.6921926623804 29.8702286465785 -1.94028707562179 1.94028707562179 -0.220632880252182 1.13461822812503 230.136363636364 4 "ITI" "GC"
"1362" 1 1361 13610 27.8224563272733 29.6111616484003 -1.85264939517381 1.85264939517381 0.455252817156399 0.98807786463707 239 4 "ITI" "GC"
"1363" 1 1362 13620 31.2481069276817 29.2900546675705 -2.732464377922 2.732464377922 -0.398634888977089 2.06987477584042 256.681818181818 4 "ITI" "GC"
"1364" 1 1363 13630 32.4769252862418 29.5522697517616 -0.946774672312884 0.946774672312884 -0.0135210723568306 0.773190870324314 270.944444444444 4 "ITI" "GC"
"1365" 1 1364 13640 33.0697028949818 29.8876868359305 -0.180867924823708 0.469114714496492 0.0254665394835385 0.624635784030929 274.409090909091 4 "ITI" "GC"
"1366" 1 1365 13650 33.4579606038685 30.4853835775596 -0.37961752514677 0.537790972921997 -0.132104884230586 0.408202054197623 268.555555555556 4 "ITI" "GC"
"1367" 1 1366 13660 33.7161391330821 30.0628051232729 -0.38110604180315 0.59687651394502 -0.00684238196996034 0.278543240308196 274 4 "ITI" "GC"
"1368" 1 1367 13670 33.6038421363432 30.178129078058 0.697300533363283 0.697300533363283 -0.0186449198084162 0.462394529663229 270.277777777778 4 "ITI" "GC"
"1369" 1 1368 13680 32.8805489922378 30.1974992351906 0.285615639591107 0.733351614330878 0.0323948928323148 0.684511513547093 272.636363636364 4 "ITI" "GC"
"1370" 1 1369 13690 32.9835785067056 30.8442119850195 -0.083806376878016 0.224129417043542 0.0258178212489426 0.298164676983262 267.722222222222 4 "ITI" "GC"
"1371" 1 1370 13700 33.077654693564 31.1753344245181 -0.0256522518311399 0.302535617153758 0.0193094104814975 0.213275189658162 260.636363636364 4 "ITI" "GC"
"1372" 1 1371 13710 33.0245123409816 31.0913317095627 -0.0479464640820453 0.283312369929035 0.0327642104584953 0.243529723870274 271.833333333333 4 "ITI" "GC"
"1373" 1 1372 13720 33.0815748062113 31.0127324816302 0.199584169659133 0.491918448742709 -0.130271820857594 0.276769019690768 276.136363636364 4 "ITI" "GC"
"1374" 1 1373 13730 32.6170294485899 31.0343022009007 0.272417075612097 0.48768330435415 0.166426618603772 0.325121000720131 271.444444444444 4 "ITI" "GC"
"1375" 1 1374 13740 32.9170484383762 31.0348931879782 -0.777020129949825 0.777020129949825 -0.0238526315349077 0.480745614049752 272.136363636364 4 "ITI" "GC"
"1376" 1 1375 13750 34.2294321651931 30.7172593852136 -1.02788236031116 1.0503732612603 -0.0820951236771776 0.546607268746556 275.944444444444 4 "ITI" "GC"
"1377" 1 1376 13760 34.3593674782737 30.669781844935 0.00426726329880012 0.310813172644373 -0.0223531111468773 0.175204543100961 271.318181818182 4 "ITI" "GC"
"1378" 1 1377 13770 33.9700582026615 30.3314410489911 0.052258335139193 0.748555634858967 0.0885469158426275 0.675094928149029 275.888888888889 4 "ITI" "GC"
"1379" 1 1378 13780 34.7634651228493 28.6219105506798 -0.286099670422203 0.724741747865565 -0.0425325888507402 0.653876341272209 280.090909090909 4 "ITI" "GC"
"1380" 1 1379 13790 34.0788396192282 28.5630235751374 0.229436597786815 0.97228237254393 0.0584324169507155 0.559480044804538 291.611111111111 4 "ITI" "GC"
"1381" 1 1380 13800 35.6969802156279 26.8915224397972 -1.82978287049452 1.82978287049452 -0.0124143107813666 1.0096972349475 289.363636363636 4 "ITI" "GC"
"1382" 1 1381 13810 36.5044402199655 27.1548789978349 -0.381035684540414 0.381035684540414 -0.0504471358437186 0.651605286586339 290.166666666667 4 "ITI" "GC"
"1383" 1 1382 13820 36.4341242573363 27.7955794071886 0.647755851255553 0.691830410317152 -0.0803956806523374 0.501380693516516 271.318181818182 4 "ITI" "GC"
"1384" 1 1383 13830 35.6177374440655 28.0079385184788 0.530109775240795 0.542281200450027 0.0613861773091742 0.340689288498112 264.111111111111 4 "ITI" "GC"
"1385" 1 1384 13840 35.4478615955568 28.1856185683921 0.459457867242406 0.585448715354957 -0.0109829819448635 0.382841257142225 262.863636363636 4 "ITI" "GC"
"1386" 1 1385 13850 35.0144764519737 29.2388950552079 -0.665214474460186 0.780025634963749 0.150578962415359 0.657222010090237 265.833333333333 4 "ITI" "GC"
"1387" 1 1386 13860 35.9417083025076 27.8250760049941 0.0609448843230069 0.755353978838897 -0.266532451225125 0.690448363462465 279.045454545455 4 "ITI" "GC"
"1388" 1 1387 13870 34.715629417819 27.8357838765542 0.351113911424633 1.21432390042129 0.294688951228991 0.683678832515284 271.555555555556 4 "ITI" "GC"
"1389" 1 1388 13880 36.0789359038023 26.7467499263378 -0.709926169659276 1.02500976819426 -0.224910429418046 0.760549806755101 276.772727272727 4 "ITI" "GC"
"1390" 1 1389 13890 35.7532204420349 28.2836074677214 0.867063227472848 0.867063227472848 -0.0923364985716049 0.446225881749754 271.5 4 "ITI" "GC"
"1391" 1 1390 13900 34.7753126705232 29.3289609915017 0.0161150152068785 0.801221824226204 0.144961386113778 0.359889589121025 276.727272727273 4 "ITI" "GC"
"1392" 1 1391 13910 34.3739012964087 29.3131424345438 1.17923570042262 1.17923570042262 -0.0370715681333706 0.596050952426403 271.333333333333 4 "ITI" "GC"
"1393" 1 1392 13920 34.3170456506059 29.6218131191872 -0.78621714760601 0.78621714760601 0.100045804222553 0.45057353143396 267.409090909091 4 "ITI" "GC"
"1394" 1 1393 13930 34.7712895062866 28.8929416186558 -0.551959299007784 0.666912174153403 0.0072937796893271 0.474713877612793 272.444444444444 4 "ITI" "GC"
"1395" 1 1394 13940 35.1630826168057 27.2665217302669 1.03483670904002 1.43623561069847 -0.179029434699331 0.922781749926138 273.454545454545 4 "ITI" "GC"
"1396" 1 1395 13950 33.8357745372506 27.9237076660666 0.0671089694355587 0.856289133299065 0.210050862311263 0.473270338136324 282.888888888889 4 "ITI" "GC"
"1397" 1 1396 13960 33.7072446125764 27.7789339997133 0.472273964690515 1.36579669808611 -0.108450870476815 0.671338358587406 278.818181818182 4 "ITI" "GC"
"1398" 1 1397 13970 34.7632971866146 27.462468094793 -1.63493592033841 1.83248282504129 0.174027167139656 0.685690763666003 273.833333333333 4 "ITI" "GC"
"1399" 1 1398 13980 35.1831506161539 27.231184103342 0.686922516382552 1.05796443219464 -0.263220156722269 0.448611133421522 282.181818181818 4 "ITI" "GC"
"1400" 1 1399 13990 34.8185982075623 29.2127735850695 -0.633402450792097 0.699544173151388 0.211439568720408 2.02645009386252 268.444444444444 4 "ITI" "GC"
"1401" 1 1400 14000 35.7236962833042 32.3492097549415 -1.03424613432734 1.03424613432734 -0.0470493322556536 2.75052054747249 265.636363636364 4 "ITI" "GC"
"1402" 1 1401 14010 36.3437185018725 34.2887359339499 0.240436930392661 0.411538119676834 -0.116008361070278 0.736590895930831 260.944444444444 4 "ITI" "GC"
"1403" 1 1402 14020 36.1290288593528 35.8020394736188 -0.147827433250683 0.50584565403021 -0.0568649236064758 1.3918924585856 270.681818181818 4 "ITI" "GC"
"1404" 1 1403 14030 36.2770814099786 37.5411493810289 -0.150982850766475 0.378380329586726 0.19463018956192 1.29387366016577 268.944444444444 4 "ITI" "GC"
"1405" 1 1404 14040 36.2021176480435 39.542889078359 0.47797927712908 0.62888539302547 -0.142347853663516 1.26321623180591 266.636363636364 4 "ITI" "GC"
"1406" 1 1405 14050 35.6351069164054 41.4133634294717 0.340726018714236 0.380700759834028 0.0588477162948209 1.02739721498848 265.611111111111 4 "ITI" "GC"
"1407" 1 1406 14060 35.3725290194925 43.206585103458 0.545778505673681 0.622318564648523 -0.108624002093492 1.22510305255998 263.863636363636 4 "ITI" "GC"
"1408" 1 1407 14070 34.485611551891 45.0114364128966 0.274608334843379 0.588949331615652 0.188790294465221 1.12963159648186 267.166666666667 4 "ITI" "GC"
"1409" 1 1408 14080 35.0531392592492 46.8788100611048 -0.126156823273078 0.69625536745842 -0.136883542209077 1.63515257644065 265.272727272727 4 "ITI" "GC"
"1410" 1 1409 14090 34.5524249742895 48.5707753567218 0.242741113740301 0.630304315196504 0.176111298651016 1.1465940526386 264.388888888889 4 "ITI" "GC"
"1411" 1 1410 14100 34.3419224788535 50.3248333484118 0.268953656767003 0.637891823076295 -0.182530399330112 1.28321230584539 273.136363636364 4 "ITI" "GC"
"1412" 1 1411 14110 33.488136434311 50.5868710502181 -0.0685817192011555 1.72133086518001 0.793499633226688 3.38515821792255 217.388888888889 4 "ITI" "GC"
"1413" 1 1412 14120 46.687897494023 51.2424868685553 -30.5646417126394 30.5646417126394 2.44612350399967 33.5109544279507 203.318181818182 4 "ITI" "GC"
"1414" 1 1413 14130 79.2921915257488 77.8113892467727 -24.2284108105576 24.2284108105576 -0.466513610725201 29.4877363473634 224.111111111111 4 "ITI" "GC"
"1415" 1 1414 14140 103.013907722296 81.5003546689992 -34.9857465765189 34.9857465765189 0.557220329644665 27.619286882379 186.136363636364 4 "ITI" "GC"
"1416" 1 1415 14150 139.847406902782 84.5994807317242 -29.8482264955844 29.8482264955844 -0.355474926202376 27.7880918438477 209.944444444444 4 "ITI" "GC"
"1417" 1 1416 14160 173.459122631249 86.0829247470548 -36.9103635190366 36.9103635190366 0.159035755068487 31.1047887468305 205.727272727273 4 "ITI" "GC"
"1418" 1 1417 14170 198.472130801558 82.2734577136584 -7.30560321832979 8.37271300449402 -3.36223798546445 7.65575634250595 228.166666666667 4 "ITI" "GC"
"1419" 1 1418 14180 194.223864314455 80.1648051570303 10.1536556437034 10.1536556437034 -0.899897920203671 11.1172225665367 203.818181818182 4 "ITI" "GC"
"1420" 1 1419 14190 182.377230028494 75.5706260179977 12.039080440219 12.039080440219 -0.215594092388244 12.4627275576742 209.277777777778 4 "ITI" "GC"
"1421" 1 1420 14200 168.660359198257 71.9752475096473 14.4766575826666 14.4766575826666 0.0563566450645396 14.758829746861 213.590909090909 4 "ITI" "GC"
"1422" 1 1421 14210 156.048797855093 70.0914393366787 10.8412660141269 10.8412660141269 0.153126720690267 10.127045848154 216.611111111111 4 "ITI" "GC"
"1423" 1 1422 14220 143.680013662911 67.5991773988939 14.1071297318757 14.1071297318757 -0.0588788237534459 15.2333241448187 222.136363636364 4 "ITI" "GC"
"1424" 1 1423 14230 131.048328974281 59.8520583898921 10.6186352866516 10.6186352866516 0.212874280808578 13.3221802910458 244.722222222222 4 "ITI" "GC"
"1425" 1 1424 14240 120.633315811732 48.4614437276017 9.40520963802692 9.40520963802692 0.447304036916108 13.7627757220951 260.5 4 "ITI" "GC"
"1426" 1 1425 14250 114.345499158423 35.973216581914 3.81727029252204 3.81727029252204 0.237943024737859 6.66093113656957 270.5 4 "ITI" "GC"
"1427" 1 1426 14260 110.819516359054 27.4248782959681 3.51541854360205 3.51541854360205 0.113740214513854 5.02880759435364 259.045454545455 4 "ITI" "GC"
"1428" 1 1427 14270 107.685843378947 24.4948099156045 3.13354715755924 3.13354715755924 -0.0375773614395598 3.02864526830696 257 4 "ITI" "GC"
"1429" 1 1428 14280 105.500559601154 24.6339151708901 0.546123103786044 0.881689994343844 0.351215495112413 0.936314827406065 262.136363636364 4 "ITI" "GC"
"1430" 1 1429 14290 105.605236814741 24.1038624852294 -0.155392761184558 0.280665055783842 -0.0153025642458573 0.307793202778171 262.5 4 "ITI" "GC"
"1431" 1 1430 14300 106.237707377666 24.0999070245487 -1.06576216526723 1.06576216526723 0.0104076782630642 0.925697356367607 267.409090909091 4 "ITI" "GC"
"1432" 1 1431 14310 107.117060865909 23.6392259825948 -0.911642915964407 0.911642915964407 0.0145276464439661 0.937653985808822 263.666666666667 4 "ITI" "GC"
"1433" 1 1432 14320 107.979887317782 24.5254883908667 -0.569507985956378 0.726178887424552 0.0260051731001596 0.739886512380025 267.681818181818 4 "ITI" "GC"
"1434" 1 1433 14330 108.527495209339 24.0642885632401 0.0705135446965528 0.531999358930761 -0.244044532261967 0.466564308137237 270.333333333333 4 "ITI" "GC"
"1435" 1 1434 14340 107.887484362792 24.3457159187065 0.259036285800505 0.550847939181153 0.121590268433891 0.508413222951063 268.863636363636 4 "ITI" "GC"
"1436" 1 1435 14350 107.286856788995 24.5609386023734 2.27687741528153 2.27687741528153 -0.34403982420578 2.18624766804552 275.444444444444 4 "ITI" "GC"
"1437" 1 1436 14360 110.610689344722 33.087240330922 -13.1328622684888 13.1328622684888 2.24837442461089 19.1863129839929 229.954545454545 4 "ITI" "GC"
"1438" 1 1437 14370 127.961031192146 56.0859795399542 -28.1163656443221 28.1163656443221 2.41318958151949 31.7337835439623 222.888888888889 4 "ITI" "GC"
"1439" 1 1438 14380 170.495460661037 67.6425927632064 -41.8970589408174 41.8970589408174 -2.09330495213774 43.3437873726031 226.909090909091 4 "ITI" "GC"
"1440" 1 1439 14390 198.68355314759 81.3854745003296 -16.9915926679791 16.9915926679791 -0.681430214404969 20.2898347020211 215.166666666667 4 "ITI" "GC"
"1441" 1 1440 14400 214.737178822265 83.2097247482159 -16.1826270037506 16.1826270037506 -0.371824730030539 14.1657022752591 225.318181818182 4 "ITI" "GC"
"1442" 1 1441 14410 225.218697048309 88.5948601685095 -9.33506947546513 9.33506947546513 0.956863400696761 10.8838273522208 229.222222222222 4 "ITI" "GC"
"1443" 1 1442 14420 243.678620973916 86.5582524560702 -19.1128351514333 19.1128351514333 -1.58468434513389 16.807283145861 198.727272727273 4 "ITI" "GC"
"1444" 1 1443 14430 253.299409311994 86.4245810346281 -8.23833223203553 8.23833223203553 0.714151018358336 6.62036489636341 214.777777777778 4 "ITI" "GC"
"1445" 1 1444 14440 266.650908737118 82.1839500783975 -13.3197764134349 13.3197764134349 -0.649645675602585 13.840227141674 205.454545454545 4 "ITI" "GC"
"1446" 1 1445 14450 273.302334668501 88.4862270701575 -5.50313197188814 5.50313197188814 0.244230516736309 5.94078129121601 229.888888888889 4 "ITI" "GC"
"1447" 1 1446 14460 286.073711453482 87.0966039294195 -14.0103937233145 14.0103937233145 0.280999159436419 14.1503459099418 211.090909090909 4 "ITI" "GC"
"1448" 1 1447 14470 295.189052208708 94.5102172993101 -11.8466818422587 11.8466818422587 1.33370171911093 11.4783983188356 220.166666666667 4 "ITI" "GC"
"1449" 1 1448 14480 310.186070201147 89.0044136945958 -10.4637342460992 10.4637342460992 -1.50344604835243 9.20253457320882 213.681818181818 4 "ITI" "GC"
"1450" 1 1449 14490 322.679893082331 90.0457727836284 -31.5318415912132 31.5318415912132 2.48721836927479 28.8979923906226 195 4 "ITI" "GC"
"1451" 1 1450 14500 359.865547746147 84.4812092624563 -6.13235086198154 6.13235086198154 -0.517184475424131 4.55500442945669 190.5 4 "ITI" "GC"
"1452" 1 1451 14506 376.115456238361 79.5754189944134 -2.81456452383725 2.81456452383725 -0.0916523977012389 2.08017594759781 179 4 "ITI" "GC"
"1453" 1 1453 14531 353.221699681604 59.0564790250661 4.26121971967314 10.3099866844461 -3.67018458718678 9.52032977590477 254.5 4 "ITI" "GC"
"1454" 1 1454 14540 345.769197282168 54.0776977933099 7.31630015656987 7.31630015656987 0.396803209423581 8.13590986994916 249.636363636364 4 "ITI" "GC"
"1455" 1 1455 14550 343.591104985729 54.0373600301794 -7.53060028656404 8.531758378088 2.73492824562067 10.7936745430152 237.666666666667 4 "ITI" "GC"
"1456" 1 1456 14560 366.753092700298 82.4542234998368 -33.4005255580294 33.4005255580294 -0.218151541087764 38.103370813848 199.954545454545 4 "ITI" "GC"
"1457" 1 1457 14570 387.349799101704 90.0811319504619 0.337533335482192 8.74563107212674 -2.93604549826438 9.58499995296347 222.222222222222 4 "ITI" "GC"
"1458" 1 1458 14580 379.123910575375 83.5186466756824 7.20703412810212 7.20703412810212 0.391655592124948 8.23577765660536 257.136363636364 4 "ITI" "GC"
"1459" 1 1459 14590 373.962727370021 79.3110783268863 4.67034486664835 4.67034486664835 -0.168966309087523 5.26584989133715 265.055555555556 4 "ITI" "GC"
"1460" 1 1460 14600 368.530248395217 75.0254103428164 5.43074981907932 5.43074981907932 0.183539209529556 6.45329803103823 273.272727272727 4 "ITI" "GC"
"1461" 1 1461 14610 364.053528525798 70.5206444791338 1.93760200364449 2.94109178947321 0.783892953972611 3.78504166400324 282.5 4 "ITI" "GC"
"1462" 1 1462 14620 367.722017761576 84.8678391389509 -12.6389298455871 12.6389298455871 0.997855223020053 16.1306012000538 181.681818181818 4 "ITI" "GC"
"1463" 1 1463 14630 380.8603544399 91.2137617871649 0.900337833271635 8.89029230892021 -2.49677671633356 9.02685991347772 251.388888888889 4 "ITI" "GC"
"1464" 1 1464 14640 369.633669281805 87.4120830318436 11.4620860447692 11.4620860447692 0.1951223572201 12.0775768260967 276.318181818182 4 "ITI" "GC"
"1465" 1 1465 14650 360.411754464974 83.2510467598217 7.6150786055332 7.6150786055332 0.192688196496761 8.52605449215326 273.277777777778 4 "ITI" "GC"
"1466" 1 1466 14660 352.681272346742 77.0583957420659 7.5369854307699 7.5369854307699 0.253205963003893 8.80086886674712 272.681818181818 4 "ITI" "GC"
"1467" 1 1467 14670 347.029047674822 71.2513209312973 3.80823219115081 3.80823219115081 0.212835581870252 4.59538804986829 283.722222222222 4 "ITI" "GC"
"1468" 1 1468 14680 343.251524089262 68.0630071355303 4.23195642231713 4.23195642231713 -0.0490188156368845 4.49642026983071 286.5 4 "ITI" "GC"
"1469" 1 1469 14690 339.18151532657 74.73289226706 2.12086184965597 2.37438970111498 0.309424624170163 3.10681540352095 247.833333333333 4 "ITI" "GC"
"1470" 1 1470 14700 340.424896390418 90.4033360161045 -5.12713572817637 5.12713572817637 1.35526670943028 3.37513079207793 251.272727272727 4 "ITI" "GC"
"1471" 1 1471 14710 351.755075468738 60.3836798665802 -17.2212272786412 17.2212272786412 1.2329472161623 11.2225774139679 221.222222222222 4 "ITI" "GC"
"1472" 1 1472 14720 371.10121784348 33.5879692558265 -19.9759748819293 19.9759748819293 -1.0682788964744 18.6758338827737 186.318181818182 4 "ITI" "GC"
"1473" 1 1473 14730 386.737038821965 42.9475055421596 -4.26394117755763 6.28856785713606 -1.87557713741558 6.78637876120979 265.666666666667 4 "ITI" "GC"
