"ID" "sec" "frame" "pos_y" "pos_x" "dY" "absdY" "dv" "absdR" "size" "cat" "gp" "cond" "pck" "day" "expe" "plong" "y2" "x2"
"138432" 26 2137 21370.38 103.3947 651.8973 0.812281435524016 11.29088 4.564659 6.127613 213.1875 8 "Sti" "AT" 1 NA 11 64 105.0573 652.9246
"138442" 26 2138 21380 129.9575 656.8926 -6.40335712368318 56.54858 4.622301 18.78506 314.4091 8 "Sti" "AT" 1 NA 11 64 133.6377 657.8525
"138452" 26 2139 21390 181.9834 670.8489 -3.66291529498907 32.34751 -3.530961 24.97196 310.8889 8 "Sti" "AT" 1 NA 11 64 181.7637 670.9249
"138462" 26 2140 21400 219.0649 698.6972 -6.03519390987501 53.2973 1.79785 50.97576 284.8636 8 "Sti" "AT" 1 NA 11 64 222.1173 700.0882
"138472" 26 2141 21409.75 261.0254 715.7095 -3.94310628887911 34.8219 2.056289 6.400007 322.0625 8 "Sti" "AT" 1 NA 11 64 265.0027 713.6638
"138482" 26 2142 21420 317.0489 697.6282 -8.16725284458186 72.12569 0.5418595 12.86041 282.1818 8 "Sti" "AT" 1 NA 11 64 321.0705 697.5553
"141222" 26 2435 24350 234.7623 665.3569 -0.0592959757803877 2.06247 -0.331044 9.391839 304.3333 9 "Sti" "AT" 1 NA 11 64 234.5178 663.1375
"141232" 26 2436 24360 226.4223 657.2897 2.35497835904651 20.79701 -2.169136 10.27027 276.8182 9 "Sti" "AT" 1 NA 11 64 224.9181 658.8622
"141242" 26 2437 24370 213.3471 659.0865 -3.29229598385692 34.21362 10.75907 26.52727 291.1667 9 "Sti" "AT" 1 NA 11 64 220.9376 663.5965
"141252" 26 2438 24380.78 281.3532 699.6853 -7.0046265075786 61.85844 -4.915632 53.0271 289.1111 9 "Sti" "AT" 1 NA 11 64 281.6441 697.2773
"141262" 26 2439 24390 314.8751 704.4788 -1.88904458039426 16.68231 -0.6166186 4.092264 351.8333 9 "Sti" "AT" 1 NA 11 64 314.3681 704.3237
"141272" 26 2440 24400 351.2104 703.1768 -6.88352245197478 60.78896 0.9079424 32.94066 282.7273 9 "Sti" "AT" 1 NA 11 64 354.0877 704.1684
"141282" 26 2441 24410 385.8071 716.0842 0.131834902210852 10.33595 -4.747916 9.136692 243.5 9 "Sti" "AT" 1 NA 11 64 384.3808 716.0882
"141292" 26 2442 24420 381.7537 715.4526 -0.62533675970617 7.701349 1.496346 15.66221 233.1364 9 "Sti" "AT" 1 NA 11 64 382.5323 712.8395
"144113" 26 2736 27364.5 384.1502 678.6978 -7.89508804609632 69.72218 -0.8797498 21.7981 346 10 "Sti" "AT" 1 NA 11 64 272.0448 680.1948
"144122" 26 2737 27370.38 390.8697 667.6841 -11.3145484972112 103.3945 -35.10881 40.4588 283.75 10 "Sti" "AT" 1 NA 11 64 377.5623 672.1834
"144132" 26 2738 27380 389.3197 680.2553 -0.535256984076009 7.811713 2.009101 8.239654 284.3182 10 "Sti" "AT" 1 NA 11 64 389.8218 679.1316
"144142" 26 2739 27388.75 396.3562 676.6445 -0.206325197399034 2.079183 -1.448079 4.866164 243.25 10 "Sti" "AT" 1 NA 11 64 395.7135 672.7437
"144152" 26 2740 27400.67 393.8533 664.0611 0.658577868509306 5.815956 -0.5731218 8.306813 225.8333 10 "Sti" "AT" 1 NA 11 64 393.1587 665.7558
"144162" 26 2741 27409.75 387.238 672.3985 0.568940054513791 5.024357 0.1006915 6.10339 242.75 10 "Sti" "AT" 1 NA 11 64 387.0109 672.667
"144172" 26 2742 27420 381.5112 680.2623 0.327703285069423 4.806615 0.9656234 6.631091 278.1818 10 "Sti" "AT" 1 NA 11 64 382.132 678.2224
"147942" 27 35 350 7.365705 773.2181 0.499633494839533 4.412305 0.3345657 0.8252125 148.0556 1 "Sti" "AT" 1 NA 11 30 7.297417 773.1628
"147952" 27 36 360 6.219296 773.2276 -0.917843796442914 8.161051 2.218736 6.197135 137.5909 1 "Sti" "AT" 1 NA 11 30 7.637028 774.4269
"147962" 27 37 369 24.51871 781.6495 -5.00450608638049 44.19521 4.537699 3.703594 253.8571 1 "Sti" "AT" 1 NA 11 30 35.94599 779.6272
"147972" 27 38 381.5 86.15027 776.2669 -2.49699151427561 26.50068 -8.842905 3.831456 210.1667 1 "Sti" "AT" 1 NA 11 30 74.99941 778.6587
"147982" 27 39 390 59.1102 785.2802 5.36208962416381 47.35306 -3.074415 25.36917 260.1667 1 "Sti" "AT" 1 NA 11 30 55.17041 789.8325
"147992" 27 40 400 23.87882 826.3872 -3.4709071407047 57.27546 16.7524 34.53078 256.9545 1 "Sti" "AT" 1 NA 11 30 32.11059 821.5154
"148002" 27 41 410.25 113.0741 799.5221 -9.82808306698643 86.79262 -4.246048 13.27236 307.5625 1 "Sti" "AT" 1 NA 11 30 115.371 802.4853
"148013" 27 42 417.5 169.0536 805.2035 -9.56021558954491 84.42706 7.742959 20.1481 331.6667 1 "Sti" "AT" 1 NA 11 30 195.714 801.2182
"150792" 27 335 3350 19.24411 770.9271 0.567545095411252 6.494312 -1.742724 3.750056 190.5556 2 "Sti" "AT" 1 NA 11 30 17.49472 770.7039
"150802" 27 336 3360 15.20886 767.7631 -1.34907798157406 13.53033 3.136419 2.316924 175.8182 2 "Sti" "AT" 1 NA 11 30 17.38089 767.658
"150813" 27 337 3370 37.85025 770.7568 -4.5356258968306 40.05449 6.007646 10.31205 269 2 "Sti" "AT" 1 NA 11 30 43.36186 771.1779
"150822" 27 338 3380 118.2267 781.1329 -10.1630612240051 89.75084 -3.858517 24.30722 306.2727 2 "Sti" "AT" 1 NA 11 30 119.846 782.1398
"150832" 27 339 3390 153.5837 792.0101 1.89268626273354 21.34151 -6.772391 5.054333 251 2 "Sti" "AT" 1 NA 11 30 150.1421 792.1587
"150842" 27 340 3400 144.2836 788.2776 -6.16228703820658 60.67024 16.53145 18.84861 226.9091 2 "Sti" "AT" 1 NA 11 30 153.0293 788.3215
"150852" 27 341 3409.4 228.6064 793.7593 -7.60529800332875 67.16302 -1.272284 45.81405 239.8 2 "Sti" "AT" 1 NA 11 30 234.5646 803.2668
"150862" 27 342 3420 302.4838 828.1787 -7.68845767662314 67.89741 -6.732156 33.10561 351.4545 2 "Sti" "AT" 1 NA 11 30 303.3238 825.7237
"153362" 27 635 6350 385.2716 842.7944 -0.0894457990470469 0.8865209 0.07169016 0.639847 306.8333 3 "Sti" "AT" 1 NA 11 30 385.2401 842.9032
"153372" 27 636 6360 386.2853 842.1417 -0.301867836247296 2.766124 0.2738418 8.217072 295.7727 3 "Sti" "AT" 1 NA 11 30 386.6935 839.9488
"153382" 27 637 6370 389.7762 822.1595 -0.161547565065849 1.786566 -0.2824058 10.8879 268.8333 3 "Sti" "AT" 1 NA 11 30 389.4164 823.852
"153392" 27 638 6380 390.0711 826.8555 -0.106346726753094 0.9391568 -0.05304143 11.4552 334.1818 3 "Sti" "AT" 1 NA 11 30 390.1534 827.6709
"153402" 27 639 6390 390.0639 836.4645 0.215765375619779 1.905442 -0.2796057 2.651529 335.9444 3 "Sti" "AT" 1 NA 11 30 389.7758 836.0847
"153413...8603" 27 640 6400 390.9393 836.729 -0.68776692629164 6.606632 1.261051 3.235167 295.0455 3 "Sti" "AT" 1 NA 11 30 391.2157 836.2638
"153422...8604" 27 641 6410 396.0841 838.3411 -0.18367905153356 1.936207 -1.145338 6.664914 195.8333 3 "Sti" "AT" 1 NA 11 30 396.117 839.069
"153432...8605" 27 642 6420 396.979 840.3862 -0.198117031113966 2.291856 0.3675157 3.203691 201.9545 3 "Sti" "AT" 1 NA 11 30 397.0717 839.9903
"156032" 27 935 9352 32.05579 829.9546 -0.680502585326782 6.009575 2.391087 3.266463 333.25 4 "Sti" "AT" 1 NA 11 30 37.20412 832.6121
"156042" 27 936 9362.4 46.5507 839.9047 -3.27210140585978 28.8962 3.640917 7.338196 216.8 4 "Sti" "AT" 1 NA 11 30 55.02115 831.3667
"156052" 27 937 9370 100.6124 794.6824 -5.40599024064756 47.74075 -4.756294 46.00809 260.1111 4 "Sti" "AT" 1 NA 11 30 99.2327 794.6659
"156062" 27 938 9380 126.4813 773.225 -2.98821097907097 26.38914 2.321877 9.401898 269.2727 4 "Sti" "AT" 1 NA 11 30 127.9896 773.484
"156072" 27 939 9390 151.9915 776.6736 -4.15257549467834 36.67174 3.92689 5.603784 308 4 "Sti" "AT" 1 NA 11 30 160.8207 775.493
"156082" 27 940 9400.714 214.1525 770.9019 -6.62189316732155 58.47849 -2.248908 11.52024 219.1429 4 "Sti" "AT" 1 NA 11 30 214.5149 771.2215
"156092" 27 941 9410 248.2027 770.7668 -1.32105084240128 13.02582 -6.55019 5.237208 174 4 "Sti" "AT" 1 NA 11 30 247.2244 770.7729
"156102" 27 942 9420 244.8474 771.5412 0.386782447131681 7.566685 1.005279 3.273125 241.1364 4 "Sti" "AT" 1 NA 11 30 245.2764 771.6635
"159032" 27 1235 12350 32.49657 797.8044 -0.0311229994594541 0.3801396 -0.133336 0.4129551 294.5 5 "Sti" "AT" 1 NA 11 30 32.4314 797.8142
"159042" 27 1236 12360 40.45718 788.8948 -3.94000021466995 34.93692 6.734769 19.86343 263.8182 5 "Sti" "AT" 1 NA 11 30 44.61195 792.1405
"159052" 27 1237 12370 103.9011 825.143 -8.63993777687429 76.30001 2.346249 51.41837 314.8889 5 "Sti" "AT" 1 NA 11 30 108.6031 823.5078
"159062" 27 1238 12380 183.7124 843.565 -7.59067918523168 67.03392 -4.898317 17.98565 272.1364 5 "Sti" "AT" 1 NA 11 30 185.0846 843.2677
"159072" 27 1239 12390 229.1771 839.2718 -4.88254369893179 43.11815 1.581088 8.235992 270.8333 5 "Sti" "AT" 1 NA 11 30 232.7549 840.0259
"159082" 27 1240 12400 288.366 842.9028 -7.83107438181705 69.15687 0.7267982 23.40765 286.4091 5 "Sti" "AT" 1 NA 11 30 291.5601 841.5325
"159092" 27 1241 12410 352.7019 836.4182 -6.39434350694789 56.46898 -1.952652 24.82648 251.2778 5 "Sti" "AT" 1 NA 11 30 355.3018 839.2743
"159102" 27 1242 12420 389.0379 851.187 -0.674317613642337 14.4531 -5.106873 12.59791 228 5 "Sti" "AT" 1 NA 11 30 387.134 850.1944
"162032" 27 1535 15350 147.0852 789.4272 -2.65912904093933 23.48299 -1.29033 16.38902 269.8889 6 "Sti" "AT" 1 NA 11 30 146.619 788.1966
"162042" 27 1536 15360 167.458 785.6675 -5.18673627828933 45.8045 6.221338 11.51562 319.5 6 "Sti" "AT" 1 NA 11 30 173.1976 785.8566
"162052" 27 1537 15370 243.6308 783.0555 -8.63390680668181 76.24675 -1.826848 22.5211 303.6111 6 "Sti" "AT" 1 NA 11 30 245.7323 783.9489
"162062" 27 1538 15380 302.9901 785.1933 -5.26300212009069 46.47801 -2.364687 14.15628 309.0909 6 "Sti" "AT" 1 NA 11 30 304.1474 784.6888
"162072" 27 1539 15390 335.4269 787.0517 -3.4195770845978 30.19857 1.598834 17.3977 283.2222 6 "Sti" "AT" 1 NA 11 30 338.3128 786.0837
"162082" 27 1540 15400 380.3301 792.665 -4.41244735054097 38.96669 -4.42853 28.54742 295 6 "Sti" "AT" 1 NA 11 30 380.0016 794.6343
"162092" 27 1541 15410 392.1825 806.6567 -0.172681759698153 3.490672 -0.3653899 5.091894 187.1111 6 "Sti" "AT" 1 NA 11 30 393.153 805.1744
"162102" 27 1542 15420 394.7018 804.4223 0.299813614875499 4.436007 -0.858026 7.754574 322.3636 6 "Sti" "AT" 1 NA 11 30 393.8692 806.2315
"164981" 27 1835 18350 31.81669 833.2579 0.0302970418987893 0.3156233 -0.1445601 0.7834215 337.5556 7 "Sti" "AT" 1 NA 11 30 31.76611 833.213
"164991" 27 1836 18360 48.77322 832.7703 -7.876021302555 69.5538 11.61243 16.37055 280.6818 7 "Sti" "AT" 1 NA 11 30 57.31436 834.0643
"165001" 27 1837 18370 142.8109 845.6751 -5.94010931222894 52.4576 -10.83331 12.24951 196.1667 7 "Sti" "AT" 1 NA 11 30 139.1107 844.5673
"165012" 27 1838 18380 159.3894 840.448 -3.50871677170866 31.33402 6.164261 7.916534 207.6364 7 "Sti" "AT" 1 NA 11 30 163.5895 840.9283
"165021" 27 1839 18390 215.2033 845.2705 -5.35375316104757 47.27944 -3.645698 19.47729 221.1667 7 "Sti" "AT" 1 NA 11 30 214.8809 844.9821
"165031" 27 1840 18400 236.0942 846.9223 -0.500971496037325 5.956908 -3.597902 0.8863693 197.2273 7 "Sti" "AT" 1 NA 11 30 235.8037 847.0622
"165041" 27 1841 18410 233.8157 847.3108 0.747553702562176 6.601709 -0.04407035 2.288955 227.8889 7 "Sti" "AT" 1 NA 11 30 232.9163 847.0547
"165051" 27 1842 18420 233.5839 844.1675 -1.85816388416458 17.18703 3.13493 3.368845 229.6818 7 "Sti" "AT" 1 NA 11 30 235.7194 844.1924
"167932" 27 2135 21350 30.84884 774.3568 -0.847396493364242 7.483429 -0.8677688 5.111941 276.8333 8 "Sti" "AT" 1 NA 11 30 30.6891 774.626
"167942" 27 2136 21360 44.20086 778.6586 -5.2493480760462 46.35743 7.630271 19.08823 295.3636 8 "Sti" "AT" 1 NA 11 30 49.78629 781.2827
"167952" 27 2137 21370.38 107.2056 811.511 -4.15676410878686 36.70873 -5.806509 26.8841 297.1875 8 "Sti" "AT" 1 NA 11 30 104.559 807.2139
"167962" 27 2138 21380 131.7753 787.9352 -4.22368341886296 37.2997 1.756125 25.32361 314.7727 8 "Sti" "AT" 1 NA 11 30 134.4332 788.7916
"167972" 27 2139 21390 167.0591 780.6762 -2.34871978370782 20.74174 -2.683896 2.258827 317.3889 8 "Sti" "AT" 1 NA 11 30 167.042 780.6003
"167982" 27 2140 21400 183.6497 787.6226 -4.87590351695493 43.05951 7.013626 21.51619 321.8182 8 "Sti" "AT" 1 NA 11 30 189.2496 787.4416
"167992" 27 2141 21409.75 258.3753 786.9414 -8.85034118290048 78.1581 0.118553 18.27548 363.5 8 "Sti" "AT" 1 NA 11 30 262.4442 787.0936
"168002" 27 2142 21420 325.3304 789.0069 -4.6392632391 40.96972 -7.572402 17.55456 304.5455 8 "Sti" "AT" 1 NA 11 30 324.7995 787.9586
"170742" 27 2435 24350 391.4723 825.5276 -1.69015052116424 14.92586 -2.833385 6.870084 244.8889 9 "Sti" "AT" 1 NA 11 30 390.7975 827.4337
"170752" 27 2436 24360 393.9268 835.9915 0.217995906052591 3.125055 -0.04876618 5.797086 215.7273 9 "Sti" "AT" 1 NA 11 30 393.8066 835.8007
"170762" 27 2437 24370 394.8985 837.4316 -0.439764961894589 3.883601 -0.1485861 4.186909 209.1111 9 "Sti" "AT" 1 NA 11 30 395.2067 835.6856
"170772" 27 2438 24380.78 396.3924 829.6249 0.140944203696666 1.24469 -0.261277 3.732942 210.7778 9 "Sti" "AT" 1 NA 11 30 396.2014 830.8645
"170782" 27 2439 24390 395.8932 828.9144 -0.0861750791251591 0.808532 0.2389377 2.882404 262.4444 9 "Sti" "AT" 1 NA 11 30 396.0544 829.7134
"170792" 27 2440 24400 395.2792 832.3385 0.282120089049619 2.671362 -0.4642101 10.90186 154.6818 9 "Sti" "AT" 1 NA 11 30 395.2019 830.1928
"170802" 27 2441 24410 392.1231 816.6538 0.371279819001711 3.278803 0.1769058 9.952103 327.6111 9 "Sti" "AT" 1 NA 11 30 391.9436 818.8267
"170813" 27 2442 24420 390.5048 827.0001 -0.00940189412926284 0.3897651 0.2103479 13.30588 349.0909 9 "Sti" "AT" 1 NA 11 30 390.5232 827.6454
"173632" 27 2736 27364.5 34.40224 843.0443 0.314049467497709 2.773397 -0.1306315 0.4827789 254.5 10 "Sti" "AT" 1 NA 11 30 55.6757 833.6606
"173642" 27 2737 27370.38 53.69475 823.2037 -0.119106792136764 13.81775 0.1811416 39.58017 253.375 10 "Sti" "AT" 1 NA 11 30 54.29544 815.7585
"173652" 27 2738 27380 42.00396 778.4906 0.20526247386812 33.12332 9.958214 31.09353 258.4091 10 "Sti" "AT" 1 NA 11 30 45.03083 782.4042
"173662" 27 2739 27388.75 64.73951 791.9683 -5.60962324284708 49.53905 5.944183 10.00846 349.375 10 "Sti" "AT" 1 NA 11 30 83.13022 795.7895
"173672" 27 2740 27400.67 174.8137 795.5193 -13.1551131814638 116.1739 -7.122051 14.50436 329 10 "Sti" "AT" 1 NA 11 30 175.3539 792.7114
"173682" 27 2741 27409.75 239.8845 788.4646 -3.03256454111931 26.78083 -6.107107 14.54829 322.4375 10 "Sti" "AT" 1 NA 11 30 238.6476 789.9556
"173692" 27 2742 27420 251.9186 787.964 -1.02802076677383 9.078537 -0.4854961 14.48345 316.0909 10 "Sti" "AT" 1 NA 11 30 251.8941 786.4799
"177462" 28 35 350 7.338388 908.1948 -0.646118921336974 5.70593 0.8001306 11.65745 166.9444 1 "Sti" "AT" 1 NA 11 32 8.306156 910.786
"177472" 28 36 360 16.62656 929.0728 -0.765245756314971 6.757949 -0.7969186 15.4429 240.5 1 "Sti" "AT" 1 NA 11 32 16.37305 928.3581
"177482" 28 37 369 18.86183 932.8581 -1.66636068774819 14.71577 4.325245 3.686757 225.9286 1 "Sti" "AT" 1 NA 11 32 23.62221 931.7611
"177492" 28 38 381 47.25525 925.1483 -5.69848889789136 50.32383 7.851086 10.65373 330.8 1 "Sti" "AT" 1 NA 11 32 60.91036 920.121
"177502" 28 39 390 146.1514 903.7734 -13.1448426407867 116.0832 -1.698414 9.025753 330.8889 1 "Sti" "AT" 1 NA 11 32 149.9739 904.5075
"177513...8666" 28 40 400 242.9957 893.656 -7.87024171715086 69.50276 -6.312857 15.16553 266.6818 1 "Sti" "AT" 1 NA 11 32 243.7104 894.6487
"177522" 28 41 410.25 288.7054 896.9714 -5.21780721165613 46.07889 1.894526 19.35638 241.875 1 "Sti" "AT" 1 NA 11 32 292.6315 897.852
"177532" 28 42 417.5 334.6633 906.2505 -5.39710571339818 47.66229 1.622545 20.43683 316.25 1 "Sti" "AT" 1 NA 11 32 342.1057 903.4023
"180313" 28 335 3350 10.00415 944.3109 -0.18359616249524 3.346537 1.373168 15.20725 249.5 2 "Sti" "AT" 1 NA 11 32 10.40954 946.3683
"180322" 28 336 3360 15.53776 955.4963 -0.792796736462974 7.001254 0.1523326 14.78113 199.2727 2 "Sti" "AT" 1 NA 11 32 15.78295 954.8728
"180332" 28 337 3370 18.91096 956.0981 -0.134482029326693 1.232759 -0.05089935 8.513396 163.9444 2 "Sti" "AT" 1 NA 11 32 19.1787 955.3258
"180342" 28 338 3380 22.61814 946.3472 -0.709241981399872 6.263375 0.3574591 6.473323 252.6364 2 "Sti" "AT" 1 NA 11 32 23.06537 946.3356
"180352" 28 339 3390 29.36261 942.9844 -0.565043590294425 4.989947 -0.3239291 1.51027 310 2 "Sti" "AT" 1 NA 11 32 29.37636 942.9791
"180362" 28 340 3400 32.10562 941.881 -0.102431216172738 1.056603 -0.3454052 0.7798531 329.9545 2 "Sti" "AT" 1 NA 11 32 32.03214 941.8765
"180372" 28 341 3409.4 31.92043 941.481 0.0502159798726021 0.4434615 -0.1168815 0.2876527 333.1 2 "Sti" "AT" 1 NA 11 32 31.8998 941.4037
"180382" 28 342 3420 31.24865 940.99 0.375478284676266 3.31588 -0.9035392 4.939414 332.2727 2 "Sti" "AT" 1 NA 11 32 30.7111 942.3803
"182882" 28 635 6350 143.0529 952.442 -1.82109368679481 16.08223 -0.8360706 9.842774 329.2222 3 "Sti" "AT" 1 NA 11 32 143.7965 955.335
"182892" 28 636 6360 154.4139 962.585 -1.1246377925013 9.93177 0.5821085 14.92866 217.2727 3 "Sti" "AT" 1 NA 11 32 154.9619 959.8367
"182902" 28 637 6370 163.1032 955.1859 0.106464186861631 6.229843 -3.684903 10.15895 264.5 3 "Sti" "AT" 1 NA 11 32 161.9056 957.1575
"182913" 28 638 6380 147.845 967.7949 2.27990829353566 20.13406 1.175484 5.159406 309.5455 3 "Sti" "AT" 1 NA 11 32 147.102 967.3726
"182922" 28 639 6390 141.8287 961.8718 -0.832963382948655 7.355969 2.068881 8.878255 362.4444 3 "Sti" "AT" 1 NA 11 32 142.5761 961.1838
"182932" 28 640 6400 163.1491 954.4164 -5.65440030899831 49.93448 6.097806 1.847253 318.1364 3 "Sti" "AT" 1 NA 11 32 167.5534 953.8956
"182942" 28 641 6410 229.3877 938.6667 -7.97936989202697 70.46648 0.4629658 5.646043 313.5 3 "Sti" "AT" 1 NA 11 32 234.8144 936.7043
"182952" 28 642 6420 305.5995 920.6637 -6.8831985958961 60.7861 -4.224458 17.85302 326.5455 3 "Sti" "AT" 1 NA 11 32 305.5796 921.9693
"185552" 28 935 9352 24.87359 936.0378 0.410560277490277 3.625692 -0.05097874 5.537295 288.25 4 "Sti" "AT" 1 NA 11 32 21.8195 928.0587
"185562" 28 936 9362.4 13.76253 941.5632 0.783787649183324 6.921694 0.8553172 8.530479 260.8 4 "Sti" "AT" 1 NA 11 32 16.37623 935.0174
"185572" 28 937 9370 15.07614 930.708 -0.379252340356802 3.904139 1.507086 6.984651 299.9444 4 "Sti" "AT" 1 NA 11 32 15.35482 931.8984
"185582" 28 938 9380 20.31815 937.3883 -0.671028775897866 5.925911 0.03439591 10.18571 300.2273 4 "Sti" "AT" 1 NA 11 32 20.58727 938.1059
"185592" 28 939 9390 25.25321 947.5915 -0.481142445110805 4.249009 0.1584963 8.74065 309.5833 4 "Sti" "AT" 1 NA 11 32 25.67342 948.3532
"185602" 28 940 9400.714 29.83761 956.1837 -0.371548981903468 3.28118 -0.5522851 6.227721 314.5 4 "Sti" "AT" 1 NA 11 32 29.7371 956.0539
"185613" 28 941 9410 31.72285 959.3861 -0.171127816702444 1.511244 -0.04991488 1.719808 315.8333 4 "Sti" "AT" 1 NA 11 32 31.73434 959.2856
"185622" 28 942 9420 32.52211 960.147 -0.243296992344896 2.16854 0.4727149 1.210785 317.1818 4 "Sti" "AT" 1 NA 11 32 32.91316 960.1283
"188552" 28 1235 12350 33.17593 910.267 0.226587037812517 2.001009 0.2255544 3.718375 319.1667 5 "Sti" "AT" 1 NA 11 32 33.13439 910.3644
"188562" 28 1236 12360 32.45031 912.7858 -1.16743322180745 11.78149 2.854017 7.231869 301 5 "Sti" "AT" 1 NA 11 32 34.63812 913.9777
"188572" 28 1237 12370 66.86364 932.4435 -6.47452166606338 57.17704 4.312559 29.3197 251.5556 5 "Sti" "AT" 1 NA 11 32 71.94436 933.2278
"188582" 28 1238 12380 126.5885 942.1996 -4.61853758242838 40.78669 -4.745701 10.35195 334.8182 5 "Sti" "AT" 1 NA 11 32 126.4492 941.3056
"188592" 28 1239 12390 155.1971 945.391 -3.33248584380279 29.42946 0.3708621 21.80369 362.2778 5 "Sti" "AT" 1 NA 11 32 156.882 946.1472
"188602" 28 1240 12400 175.4817 951.5745 0.449421308386035 18.17703 -4.987912 3.836596 339.2727 5 "Sti" "AT" 1 NA 11 32 173.3146 952.0482
"188613" 28 1241 12410 160.9099 957.6859 0.430203394262534 6.076224 2.70003 7.475774 335.1111 5 "Sti" "AT" 1 NA 11 32 161.852 958.4124
"188622" 28 1242 12420 164.6613 965.8961 -0.814520798395338 7.193101 0.902374 5.298728 249.5909 5 "Sti" "AT" 1 NA 11 32 165.2614 965.2177
"191552" 28 1535 15350 31.42715 954.9262 -0.000918028145287702 0.1127259 0.03914477 0.02579223 336.5 6 "Sti" "AT" 1 NA 11 32 31.46178 954.9223
"191562" 28 1536 15360 31.61184 955.3299 -1.26743907301277 11.42627 3.938491 3.669999 317.4091 6 "Sti" "AT" 1 NA 11 32 33.82165 954.2835
"191572" 28 1537 15370 69.08302 951.9868 -6.84343563714486 60.43495 3.901144 5.293316 210.5 6 "Sti" "AT" 1 NA 11 32 73.77157 952.6519
"191582" 28 1538 15380 138.1187 947.2257 -6.55037079794533 57.84687 -5.011757 5.153075 220.5455 6 "Sti" "AT" 1 NA 11 32 138.9711 947.5248
"191592" 28 1539 15390 169.6789 943.3427 -1.41077935874611 12.45871 -2.146843 20.78917 185.8333 6 "Sti" "AT" 1 NA 11 32 169.4998 938.6522
"191602" 28 1540 15400 176.1586 902.2819 -0.562686121867138 4.969128 0.09207733 26.51594 190.2727 6 "Sti" "AT" 1 NA 11 32 176.2102 903.7227
"191613" 28 1541 15410 184.297 901.7608 -2.45681411033276 21.69633 2.53738 12.4739 266.9444 6 "Sti" "AT" 1 NA 11 32 187.8834 901.8124
"191622" 28 1542 15420 220.0773 914.3968 -4.12590153037977 36.43618 -0.18966 29.21426 330.2727 6 "Sti" "AT" 1 NA 11 32 220.6872 915.9193
"194502" 28 1835 18350 31.33627 960.4618 -0.137728403424485 1.244661 0.4298082 4.410257 359.4444 7 "Sti" "AT" 1 NA 11 32 31.65786 959.9147
"194513" 28 1836 18360 46.43957 936.9587 -5.38012931363743 47.51237 6.266899 43.58655 270.3636 7 "Sti" "AT" 1 NA 11 32 51.60024 933.6404
"194522" 28 1837 18370 115.1377 905.1904 -8.18778033756898 72.30697 1.151165 14.01187 233.7778 7 "Sti" "AT" 1 NA 11 32 119.7088 907.0174
"194532" 28 1838 18380 195.6646 908.444 -7.70994201711545 68.08714 -5.118503 10.57182 249.0455 7 "Sti" "AT" 1 NA 11 32 195.6304 908.4232
"194542" 28 1839 18390 227.8783 907.3254 -2.52476726866003 22.29643 0.7153826 3.906124 238.3333 7 "Sti" "AT" 1 NA 11 32 230.8817 906.3486
"194552" 28 1840 18400 261.8725 901.0795 -3.83263626276791 33.84633 -1.232259 6.608044 269.7727 7 "Sti" "AT" 1 NA 11 32 262.7423 901.5708
"194562" 28 1841 18410 287.2512 906.3408 -2.97816124935668 26.30039 1.410772 19.20396 324.6667 7 "Sti" "AT" 1 NA 11 32 289.8872 907.564
"194572" 28 1842 18420 323.1841 927.4071 -4.29492382962523 37.92883 -0.7151597 34.47214 349.0909 7 "Sti" "AT" 1 NA 11 32 324.3086 927.7125
"197452" 28 2135 21350 28.64887 913.4812 -0.0276898645817443 0.2445315 0.03904935 0.4523438 304.2778 8 "Sti" "AT" 1 NA 11 32 28.66046 913.4999
"197462" 28 2136 21360 27.93634 914.838 0.996527461668049 9.082986 -0.7956644 23.15008 291.4091 8 "Sti" "AT" 1 NA 11 32 25.99387 919.8232
"197472" 28 2137 21370.38 15.81581 961.3308 0.376446795529746 5.886249 1.797624 29.13785 213.8125 8 "Sti" "AT" 1 NA 11 32 16.90715 957.6492
"197482" 28 2138 21380 18.16813 962.2729 0.0518521777828405 4.698325 -2.065971 15.90447 245.2273 8 "Sti" "AT" 1 NA 11 32 17.84771 960.1879
"197492" 28 2139 21390 11.4639 940.552 0.325244243599276 6.131447 1.63058 12.10033 314.5556 8 "Sti" "AT" 1 NA 11 32 12.74345 941.4725
"197502" 28 2140 21400 20.09154 936.3579 -3.13256246577724 27.66392 4.399864 5.836736 282.3182 8 "Sti" "AT" 1 NA 11 32 23.60238 937.5428
"197513" 28 2141 21409.75 68.62778 939.6811 -5.94305459076267 52.48361 0.6277506 4.087488 266.625 8 "Sti" "AT" 1 NA 11 32 71.00576 937.6708
