"ID" "sec" "frame" "pos_y" "pos_x" "dY" "absdY" "dv" "absdR" "size" "cat" "gp" "cond" "pck" "day" "expe" "plong" "age"
"8712" 3 384 3839.5 266.9354850593 327.518606730648 -0.902644773529684 18.0985664111853 4.50703457357741 15.39518478964 471.65 2 "Sti" "MC" 6 11 36 47 6
"9006" 3 678 6780 26.8335231226684 333.692835767439 -1.89221724393494 16.4222703063818 1.83183798769705 6.10842933791474 320.681818181818 3 "Sti" "MC" 6 11 36 47 6
"9007" 3 679 6790 56.606848900218 330.501898033357 -6.67965698048811 57.9717433815212 5.95599455684074 8.88251878199043 415.888888888889 3 "Sti" "MC" 6 11 36 47 6
"9008" 3 680 6800 145.455820622977 332.50287809957 -9.51156085756283 82.5494133610527 -3.00558703606829 45.5697164109919 429.363636363636 3 "Sti" "MC" 6 11 36 47 6
"9009" 3 681 6810 196.342156997444 344.777811652303 -4.34611952870656 37.7193210309406 -2.72747593129742 24.0840645613392 344.111111111111 3 "Sti" "MC" 6 11 36 47 6
"9010" 3 682 6820 221.024535104704 347.846080065288 -0.491054616595259 8.02077461435712 -4.06761135093032 4.8064509188884 289.318181818182 3 "Sti" "MC" 6 11 36 47 6
"9011...163" 3 683 6830 215.327477409232 347.598666196145 0.494738576660167 6.1685459749396 0.144218826117992 2.93620710405196 338.388888888889 3 "Sti" "MC" 6 11 36 47 6
"9012" 3 684 6840 221.113389098353 347.305955804258 -2.62325886805822 22.7668711681746 5.92741395881004 11.0662022978701 354.545454545455 3 "Sti" "MC" 6 11 36 47 6
"9306" 3 978 9780 41.8115662778405 287.113818260835 -1.28313523307045 11.4051196293302 1.03749687317953 2.48935723229334 487.954545454545 4 "Sti" "MC" 6 11 36 47 6
"9307" 3 979 9790 72.7811028785274 287.751276052618 -9.10691073571976 79.0375155059216 10.5229655239451 33.2458652822612 352.777777777778 4 "Sti" "MC" 6 11 36 47 6
"9308" 3 980 9800 192.149393046269 312.610408787379 -12.2417574368342 106.244380922555 -8.85673189072018 87.0279751883828 317.318181818182 4 "Sti" "MC" 6 11 36 47 6
"9309" 3 981 9810 243.357694592871 346.182350186044 -2.43079777043094 21.0965301019842 -1.57125593254128 22.2611276579133 394.555555555556 4 "Sti" "MC" 6 11 36 47 6
"9310" 3 982 9820 270.589419704692 349.537570416071 -2.65939070500658 23.0804539742366 -2.53839282411198 13.7145484850939 246.272727272727 4 "Sti" "MC" 6 11 36 47 6
"9311" 3 983 9830 275.595361544773 347.811793806174 0.369455884453253 3.20645233533412 -0.768839258105231 1.57383800105606 264.833333333333 4 "Sti" "MC" 6 11 36 47 6
"9312" 3 984 9840 271.379978549217 346.87858584451 1.15432726982018 10.0182336398085 -0.955376564124833 8.28377178221871 376.454545454545 4 "Sti" "MC" 6 11 36 47 6
"9606" 3 1278 12780 320.906937361494 329.928597128118 5.26472189113323 45.6917334736476 2.56473493170733 47.7834380640295 426.454545454545 5 "Sti" "MC" 6 11 36 47 6
"9607" 3 1279 12790 298.713989860409 327.109492878255 1.57177989465153 13.8146969733017 -2.18206334303238 8.81484035435352 432.166666666667 5 "Sti" "MC" 6 11 36 47 6
"9608" 3 1280 12800 263.352772262344 341.782276141861 3.58931700178889 31.1511451486887 3.30019255175984 22.0216019186624 365.727272727273 5 "Sti" "MC" 6 11 36 47 6
"9609" 3 1281 12810 255.757828103193 323.987996065223 -0.79626702144501 8.10242974465058 3.38168840636388 11.2879790857982 418.166666666667 5 "Sti" "MC" 6 11 36 47 6
"9610" 3 1282 12820 276.399008493053 300.275849903094 -1.90486970695164 17.9734319941219 -3.27775207305444 4.55630053109314 387.681818181818 5 "Sti" "MC" 6 11 36 47 6
"9611" 3 1283 12830 278.380058739944 303.814565372884 -1.36101754587631 14.3507383128733 4.34337149064214 23.0416314654855 377.055555555556 5 "Sti" "MC" 6 11 36 47 6
"9612" 3 1284 12839.6666666667 317.909655926674 319.520978867816 -6.37116734079815 55.2944079614234 2.23104247701349 40.7927854788369 417.666666666667 5 "Sti" "MC" 6 11 36 47 6
"9906" 3 1578 15780 39.9072716059623 341.786315261836 0.559370139188215 5.0300337417009 -1.33060665114851 0.892857235561621 470.227272727273 6 "Sti" "MC" 6 11 36 47 6
"9907" 3 1579 15790 35.0106392676582 338.113690802183 -1.49687054377328 16.8123389886722 4.49038593726868 6.10832047843445 380.222222222222 6 "Sti" "MC" 6 11 36 47 6
"9908" 3 1580 15800 65.2449624729509 343.266773369638 -2.58398824894153 22.4260473413649 -2.81126753617198 10.5238284031765 407.590909090909 6 "Sti" "MC" 6 11 36 47 6
"9909" 3 1581 15809.625 69.2504034749238 347.943288034817 0.363742782146878 7.00350393460877 0.416959121246933 3.41721266711176 376.9375 6 "Sti" "MC" 6 11 36 47 6
"9910" 3 1582 15820 75.2179441458743 345.416236255092 -2.08989116244912 18.1378526649966 0.00447146820742716 4.41487352977975 410.318181818182 6 "Sti" "MC" 6 11 36 47 6
"9911" 3 1583 15830 90.2781992451282 346.818248294316 -2.37128137361797 20.5799962001517 4.21507430146978 3.52067804890936 319.055555555556 6 "Sti" "MC" 6 11 36 47 6
"9912" 3 1584 15840 134.857082028948 341.647264525184 -5.53279236394109 48.0182769927498 -2.76199301748471 11.411983508743 417.409090909091 6 "Sti" "MC" 6 11 36 47 6
"10206" 3 1878 18780 16.5350662979365 336.068419535617 -0.708224796880263 6.14657703248893 2.13925375058256 1.25232281266318 291.727272727273 7 "Sti" "MC" 6 11 36 47 6
"10207" 3 1879 18790 45.0793226620182 338.865298847572 -7.83822400878202 68.0267732506805 7.87764863586356 19.2615485784063 321.444444444444 7 "Sti" "MC" 6 11 36 47 6
"10208" 3 1880 18800 133.577577772416 347.561220344541 -7.45042402238698 64.6611151996277 -8.01338133229511 25.4662941390342 303.454545454545 7 "Sti" "MC" 6 11 36 47 6
"10209" 3 1881 18810 161.388044745066 347.125088210022 -2.60765080388434 22.6314111148195 1.43470770443707 6.19642917578255 380.777777777778 7 "Sti" "MC" 6 11 36 47 6
"10210" 3 1882 18820 203.21260714301 337.491386532605 -5.54560684635754 48.1294919680672 -0.0179276747065273 17.8039117605891 379.363636363636 7 "Sti" "MC" 6 11 36 47 6
"10211" 3 1883 18830 243.254976926865 338.178494060376 -4.92721079560609 42.7625251811455 1.75595810179829 25.0088597639769 380.777777777778 7 "Sti" "MC" 6 11 36 47 6
"10212" 3 1884 18839.9 301.152581698724 334.024128231369 -7.76927216508914 67.4283505173092 1.15526853493162 41.8224791852809 451.6 7 "Sti" "MC" 6 11 36 47 6
"10506" 3 2178 21780 178.77542864617 328.865484959505 5.35110545119837 46.4414434649102 1.4819375346199 30.1665201730489 467.181818181818 8 "Sti" "MC" 6 11 36 47 6
"10507" 3 2179 21790 141.118137725667 311.809779344608 1.38057385054735 16.4015895920375 3.82221159629131 28.7815104935553 454.888888888889 8 "Sti" "MC" 6 11 36 47 6
"10508" 3 2180 21800 143.755951566955 286.431345650485 1.00873771896356 10.8484109679098 -0.255215148720481 15.4061960237628 423.590909090909 8 "Sti" "MC" 6 11 36 47 6
"10509" 3 2181 21810 139.217183712868 285.012125663531 -3.65464338389853 31.7181030434976 8.26215856703828 19.6676577459168 355.222222222222 8 "Sti" "MC" 6 11 36 47 6
"10510" 3 2182 21820 216.744562837446 292.800442683435 -10.6345583979594 92.295740967413 -1.59549622665864 66.8753771250213 327.090909090909 8 "Sti" "MC" 6 11 36 47 6
"10511" 3 2183 21830 293.529748218194 322.114011168172 -7.70453815200284 66.866533704611 0.883005838408678 65.0337772210818 382.833333333333 8 "Sti" "MC" 6 11 36 47 6
"10512" 3 2184 21840.4 353.2199628759 331.217568889142 -5.27307224474807 45.7642049431136 -4.39188471907386 34.6846570747812 391.55 8 "Sti" "MC" 6 11 36 47 6
"10806" 3 2478 24780 192.7414479335 305.613789957802 5.41830038656952 47.0246182538631 0.420225611836372 19.5096236292102 480.954545454545 9 "Sti" "MC" 6 11 36 47 6
"10807" 3 2479 24790 152.887354352658 305.957429292504 3.70753955163821 32.1771809678623 2.24163109677278 23.5718062151045 468.055555555556 9 "Sti" "MC" 6 11 36 47 6
"10808" 3 2480 24800.3 123.554494595325 294.301683542693 2.69744606334218 23.4107307345804 1.81523795449914 12.1123603676053 459.9 9 "Sti" "MC" 6 11 36 47 6
"10809" 3 2481 24810 115.119861382339 309.844274610657 0.0469571398509019 2.31408567110434 0.857391204189938 24.0995737899732 473.75 9 "Sti" "MC" 6 11 36 47 6
"10810" 3 2482 24820.3 108.133234716412 331.648036568362 0.168459520639357 11.6508344129442 1.4068459624838 13.1016547133956 453.35 9 "Sti" "MC" 6 11 36 47 6
"10811" 3 2483 24830 121.131869594026 314.543108744666 -1.73392408994145 15.0484677100557 -0.975440699658733 14.5320961319192 454.722222222222 9 "Sti" "MC" 6 11 36 47 6
"10812" 3 2484 24840 129.828712851531 331.428333717245 -1.53854068245334 13.4186446220805 3.17544053080118 13.4162907502713 432.409090909091 9 "Sti" "MC" 6 11 36 47 6
"11106" 3 2778 27780 41.5180407315309 293.889414302803 -1.95773163540734 17.8315970256985 6.66506731097095 5.79378198016315 462.863636363636 10 "Sti" "MC" 6 11 36 47 6
"11107" 3 2779 27789.7142857143 91.7729373530421 291.31340883775 -9.90378347193189 85.9534547384845 8.9736962285922 29.4333796718273 443 10 "Sti" "MC" 6 11 36 47 6
"11108" 3 2780 27800.2 201.181534927587 291.472716249068 -9.66615174249334 83.8910845181933 -12.6094462015517 46.2444517674443 448.6 10 "Sti" "MC" 6 11 36 47 6
"11109" 3 2781 27810 244.445901320258 296.467891432693 -4.9239607081528 42.7343181584855 4.02556470816066 25.7367383319099 487.111111111111 10 "Sti" "MC" 6 11 36 47 6
"11110" 3 2782 27820.4 304.217709865035 288.790193824384 -5.95599650932546 51.6912024417488 -3.73453337493146 37.8385038296648 477.5 10 "Sti" "MC" 6 11 36 47 6
"11111" 3 2783 27830 345.378278235014 300.970932906807 -5.64158690165441 48.9624885054145 1.72012860309991 40.3717208586785 459 10 "Sti" "MC" 6 11 36 47 6
"11112" 3 2784 27840 380.840201491304 299.651792437267 -0.122036415757898 17.7877739060095 -6.52324277794747 9.62890704395858 398.045454545455 10 "Sti" "MC" 6 11 36 47 6
"12569" 4 73 729.428571428571 61.9619342987341 407.66365607656 -0.464240825717722 11.7291658211061 5.31380003674384 23.3326961400664 509.785714285714 1 "Sti" "MC" 6 11 36 82 6
"12570" 4 74 741 94.9209661601795 397.068827650101 -7.61687513777763 66.1057195221523 8.49094521645641 28.2083367743951 334.611111111111 1 "Sti" "MC" 6 11 36 82 6
"12571" 4 75 750 188.148020727366 424.666057508019 -12.9518486818626 112.407156579224 2.37184156329715 72.298251587109 323.166666666667 1 "Sti" "MC" 6 11 36 82 6
"12572" 4 76 760 323.576260368152 451.809823364966 -14.3424727483531 124.476174757589 -7.66469958676655 92.3495291201993 370.909090909091 1 "Sti" "MC" 6 11 36 82 6
"12573" 4 77 770 378.626162081504 467.578257761905 0.144315209431792 14.8773007663148 -8.44355149720519 12.9092779633401 283.833333333333 1 "Sti" "MC" 6 11 36 82 6
"12574" 4 78 780 368.703427875156 465.512011712129 1.2290724551106 10.8117908386276 1.62939504522177 8.68910545722724 400.045454545455 1 "Sti" "MC" 6 11 36 82 6
"12575" 4 79 789.875 351.370678049476 464.696797029807 1.05920847197472 12.4931226442123 2.04896680836202 7.24599786193698 445.125 1 "Sti" "MC" 6 11 36 82 6
"12870" 4 378 3780.4 123.265056264967 434.818223324038 6.47692480377201 56.2122611568959 7.57940757322541 25.0657036245304 513.4 2 "Sti" "MC" 6 11 36 82 6
"12871" 4 379 3790.14285714286 98.9473753961026 418.773847159742 -1.90626893939607 20.0577316048168 10.2761957081855 15.129464628962 476.428571428571 2 "Sti" "MC" 6 11 36 82 6
"12872" 4 380 3799.71428571429 154.673954639539 428.07593544263 -9.33460916943882 81.013676139094 5.74302752158312 42.412014864962 491.642857142857 2 "Sti" "MC" 6 11 36 82 6
"12873" 4 381 3810.42857142857 247.273042250193 433.160980776541 -11.4213495853864 99.1241839466855 0.901588568903122 41.0949055490971 489 2 "Sti" "MC" 6 11 36 82 6
"12874" 4 382 3820.55555555556 359.00402896036 415.633113247886 -9.12997992857636 79.2377295786215 -13.0396959954629 38.9820266078492 487.277777777778 2 "Sti" "MC" 6 11 36 82 6
"12875" 4 383 3830 377.604754777054 408.606271511293 -0.110863800745462 5.28882429660018 -1.57100694914493 6.66042609315934 356.944444444444 2 "Sti" "MC" 6 11 36 82 6
"12876" 4 384 3840 382.973121406381 420.661557087329 0.0152095692572196 5.29448013005782 -0.542902397545902 14.5104596336357 459.272727272727 2 "Sti" "MC" 6 11 36 82 6
"13169" 4 678 6779.7 105.657868366703 410.05285444861 -8.06770186511969 70.0183772264848 3.62051978690141 38.8810729298719 446.1 3 "Sti" "MC" 6 11 36 82 6
"13170" 4 679 6790.4 166.636808312366 449.210942069405 -5.45221980143176 47.3189997797093 0.251757429949009 28.8630979191664 507.7 3 "Sti" "MC" 6 11 36 82 6
"13171" 4 680 6800.1 239.742938030916 440.896503063031 -10.8611894278632 94.2626377626004 0.374431435387578 39.6779143749211 480.75 3 "Sti" "MC" 6 11 36 82 6
"13172" 4 681 6810 324.803870514773 444.992822306923 -8.537449288413 74.0952448196618 -3.61415655449099 50.1688375106866 412.611111111111 3 "Sti" "MC" 6 11 36 82 6
"13173" 4 682 6820 376.361076594098 450.506497334492 -2.6926546244759 23.3691465536568 -5.56462203612614 17.674680950535 453.818181818182 3 "Sti" "MC" 6 11 36 82 6
"13174" 4 683 6830 385.292675079061 457.428742071865 -0.0930662182934508 4.61152239692768 -0.784296093068349 8.42863052478185 245.722222222222 3 "Sti" "MC" 6 11 36 82 6
"13175" 4 684 6840 384.484072433545 440.98474844363 -0.0836494924943327 3.12740193926578 -0.276801285152146 21.0297961561687 334.863636363636 3 "Sti" "MC" 6 11 36 82 6
"13469" 4 978 9780.3 149.014143524023 439.071785285802 8.31624498110541 72.1754457378254 6.96832038431528 17.7657736981001 520.55 4 "Sti" "MC" 6 11 36 82 6
"13470" 4 979 9790.4 112.26391371066 431.385892293156 -0.556257104564977 8.91341552652763 8.09363860342373 8.32128623408494 481.6 4 "Sti" "MC" 6 11 36 82 6
"13471" 4 980 9799.85714285714 153.480638312337 438.715357205694 -7.57889382398011 65.7760853832744 5.33343004242015 32.8448951172811 479.714285714286 4 "Sti" "MC" 6 11 36 82 6
"13472" 4 981 9809.57142857143 228.105004817924 440.372485793387 -7.74223187573858 67.193671892378 -3.06978051107384 32.6462194699424 505.928571428571 4 "Sti" "MC" 6 11 36 82 6
"13473" 4 982 9820 291.719600120858 449.44998890856 -6.39035403134119 55.4609263775263 -2.86069904096655 38.8012817030414 462.863636363636 4 "Sti" "MC" 6 11 36 82 6
"13474" 4 983 9830 337.862836851909 463.664824803013 -5.57699977512801 48.4019464991894 -0.758942944075329 33.1056707923725 332.333333333333 4 "Sti" "MC" 6 11 36 82 6
"13475" 4 984 9839.5 367.333205451451 458.665478713266 -0.140196906170953 10.2817864291641 -4.43227474802484 13.9027654926246 418.7 4 "Sti" "MC" 6 11 36 82 6
"13769" 4 1278 12780 29.1038582690719 436.780438257649 0.735930248297913 15.4035978079066 4.22597600469175 16.3392493011831 485.818181818182 5 "Sti" "MC" 6 11 36 82 6
"13770" 4 1279 12787 31.2364264908393 445.280266574382 -2.03258103770808 17.6404666683271 5.66466690059978 3.13185296733053 518 5 "Sti" "MC" 6 11 36 82 6
"13771" 4 1280 12799.875 97.5439121509975 437.848172035167 -11.8912048908961 103.201987833475 4.97046203960249 3.77137474542843 469.0625 5 "Sti" "MC" 6 11 36 82 6
"13772" 4 1281 12810.375 188.952822721617 414.865203940725 -5.89503290547611 51.1621084466094 -8.88924728273295 17.5644329031079 513.3125 5 "Sti" "MC" 6 11 36 82 6
"13773" 4 1282 12820 235.65619803689 412.462188292527 -8.21013338795501 71.2545190995432 2.29150775811434 22.2274250089308 432 5 "Sti" "MC" 6 11 36 82 6
"13774" 4 1283 12830 305.838768440836 406.240149249693 -7.15093816429685 62.0619222526978 0.063830369343691 42.2190891470229 375 5 "Sti" "MC" 6 11 36 82 6
"13775" 4 1284 12840 366.283651638746 412.317096004364 -4.97605929651919 43.1864740108202 -4.51911073087871 28.895433806218 359.590909090909 5 "Sti" "MC" 6 11 36 82 6
"14066" 4 1578 15780 205.12330650815 454.757771349762 7.05161037777912 61.1998712570433 1.28710166007738 24.0001079494141 397.090909090909 6 "Sti" "MC" 6 11 36 82 6
"14067" 4 1579 15790 163.541039731579 461.750375598245 1.2347744189476 15.9507945309532 5.47287962981866 3.77736516761962 385.611111111111 6 "Sti" "MC" 6 11 36 82 6
"14068" 4 1580 15799 183.462023978897 450.299044495017 -7.23834457121393 62.8205093787283 8.16671659463148 20.3157173386715 484.888888888889 6 "Sti" "MC" 6 11 36 82 6
"14069" 4 1581 15810 264.292288058677 453.581705867546 -5.33201120000914 46.2757273161262 -6.70104399304907 23.7151320796441 500.571428571429 6 "Sti" "MC" 6 11 36 82 6
"14070" 4 1582 15818.5714285714 285.203674587827 444.324888306467 -5.94022321957573 51.5543084203455 7.57696577345024 27.0728930301296 485.214285714286 6 "Sti" "MC" 6 11 36 82 6
"14071" 4 1583 15830.5 370.024892842417 453.296810880417 -6.62924588797194 57.5342330531516 -8.62700980298723 36.3440227092116 436.8125 6 "Sti" "MC" 6 11 36 82 6
"14072" 4 1584 15840 385.826789365248 433.431601756397 -0.194538607934932 2.83507163917574 -1.83934442891825 14.4051334498635 446.272727272727 6 "Sti" "MC" 6 11 36 82 6
"14364" 4 1878 18780 41.6004901989258 426.141069119282 -1.67674563354469 14.9121016984164 5.05342008202609 8.46869491197185 505.590909090909 7 "Sti" "MC" 6 11 36 82 6
"14365" 4 1879 18790 87.8413347593212 404.187911778724 -8.41155041809119 73.0025873638015 4.74128270837096 14.6590310517641 389.666666666667 7 "Sti" "MC" 6 11 36 82 6
"14366" 4 1880 18798.5 163.271061508915 406.344593521578 -7.46176684141052 64.7595578285795 -2.50123026550506 38.2301315069034 463.875 7 "Sti" "MC" 6 11 36 82 6
"14367" 4 1881 18810.5 222.281176621231 424.104616262778 -6.61777909183149 57.4347144453542 -0.394262674497298 21.7631383506885 500.6875 7 "Sti" "MC" 6 11 36 82 6
"14368" 4 1882 18820 290.2637765899 406.536810776515 -7.78734274555674 67.5851823810835 -2.9868559309792 35.1860946116589 469.863636363636 7 "Sti" "MC" 6 11 36 82 6
"14369" 4 1883 18830 335.221273431819 410.634724259404 -4.08431939456751 35.4471968428438 0.979062124815584 22.7657684395253 481 7 "Sti" "MC" 6 11 36 82 6
"14370" 4 1884 18840 369.280507980058 408.237948376075 -2.04757115360927 20.0281051437378 -5.41789755309907 13.4887203578351 417.227272727273 7 "Sti" "MC" 6 11 36 82 6
"14664" 4 2178 21780 375.37525338965 416.405477851581 -0.317432938407475 3.47033978330569 0.755779131450083 0.876989527459841 481.181818181818 8 "Sti" "MC" 6 11 36 82 6
"14665" 4 2179 21789.5 378.47069375958 411.143497909615 1.18988406511913 11.5287696630492 -3.63216533206889 10.6386281752683 478 8 "Sti" "MC" 6 11 36 82 6
"14666" 4 2180 21800 360.726278939803 409.618307533844 -0.767854679028152 25.2274945555731 5.85918736784919 13.8008192181692 425.454545454545 8 "Sti" "MC" 6 11 36 82 6
"14667" 4 2181 21810 379.970800586975 405.748334265053 0.253224892066753 12.0258959614635 -3.94229787445676 3.19050761767414 371.166666666667 8 "Sti" "MC" 6 11 36 82 6
"14668" 4 2182 21820 374.052293338802 420.980768059394 -0.411665243832621 6.64829992729256 0.449055406629896 13.8435829437656 421.409090909091 8 "Sti" "MC" 6 11 36 82 6
"14669" 4 2183 21829.5 373.893645019587 436.223666132098 -0.162942472318371 4.06970577769204 1.33843634350006 12.4557887773157 486.875 8 "Sti" "MC" 6 11 36 82 6
"14670" 4 2184 21839.5 380.982554057989 445.672855481262 -0.417070703141291 5.6573485353158 -0.142571923945297 7.90161143141017 536.6 8 "Sti" "MC" 6 11 36 82 6
"14958" 4 2478 24780 29.4390791832056 395.333877572932 -1.50131906810394 13.0297235328312 0.165412436933867 8.11983351830537 319.909090909091 9 "Sti" "MC" 6 11 36 82 6
"14959" 4 2479 24790 41.2758282720125 399.002653641555 -1.5584991898519 13.5259812529776 1.21425005752612 5.8164423285603 389.444444444444 9 "Sti" "MC" 6 11 36 82 6
"14960" 4 2480 24800 76.6209764366226 402.016996827698 -8.448901500985 73.3267518229746 6.95181587399005 13.2558034762567 340.181818181818 9 "Sti" "MC" 6 11 36 82 6
"14961" 4 2481 24810 164.613850076896 408.065812174108 -9.76890767466939 84.7828878770244 0.200856764000221 52.9381429398529 403.388888888889 9 "Sti" "MC" 6 11 36 82 6
"14962" 4 2482 24818.4285714286 242.671825076737 435.854233133367 -7.59112905291728 65.8822731043253 -2.51382858137183 37.1360999889304 446.642857142857 9 "Sti" "MC" 6 11 36 82 6
